Freq	Type
4427	you
1420	it
1232	oh
1015	what
937	to
911	the
908	no
897	and
884	get
835	that
833	here
826	up
821	are
800	a
779	say
767	i
758	in
726	is
719	on
711	go
694	put
683	your
600	we
590	gonna
585	do
550	huh
550	want
540	yeah
533	see
532	come
531	can
499	there
471	that's
456	wanna
439	mommy
425	for
408	don't
402	k
401	ew
372	where
354	with
340	this
329	back
320	have
318	one
313	down
299	me
289	where's
286	some
283	m
278	all
266	ty
265	did
259	them
258	it's
248	like
248	not
239	good
239	look
234	out
218	got
217	let's
214	at
204	thank
201	doing
199	what's
198	i'm
194	play
193	mama
190	he
187	right
186	timmy
184	eat
183	by
164	so
163	now
163	hey
163	way
161	yay
160	chew
160	going
160	more
159	they
155	baby
154	my
154	of
154	mooshas
153	be
150	lemme
149	around
148	too
140	can't
138	little
134	over
128	does
128	how
125	think
123	who
121	gotta
119	there's
119	tyrese
117	stop
110	give
108	yes
106	sit
105	why
102	moosh
100	peekaboo
99	turn
99	hi
99	bear
98	day
98	tickle
98	water
98	ready
96	head
96	clean
94	about
93	would
93	just
93	belly
92	then
90	push
89	hold
88	those
86	t
86	really
86	wash
83	again
83	mommy's
82	yep
81	moo
81	off
80	was
79	mama's
78	yummy
74	open
72	has
72	him
71	oops
70	spoon
69	throw
69	cheese
66	getting
65	love
64	but
63	need
63	walk
63	read
62	something
62	nana
62	three
62	gimme
61	big
61	very
61	lay
60	find
59	or
59	pee
59	please
59	kisses
57	horsie
57	well
56	roll
56	fingers
56	whoa
56	downstairs
56	hands
52	mkay
52	when
52	moomooshas
52	people
52	hello
52	buckle
51	jacob
51	knock
50	piggy
49	stand
49	phone
49	moomoo
49	l
48	ya
47	piggies
46	i'll
46	outside
46	feel
45	oopsie
44	we'll
44	nose
44	better
44	move
43	eating
43	zip
43	feet
43	through
42	she
42	try
42	duck
42	clap
42	round
41	mister
41	these
40	fish
40	boo
39	microphone
38	her
38	drink
37	nice
37	byebyes
36	didn't
36	bunny
36	god
36	first
35	careful
35	said
35	went
35	book
35	trying
35	giddyup
35	says
34	under
34	nope
34	diaper
34	pick
34	may
33	should
33	yellow
33	elmo
33	puppy
32	much
32	had
32	foot
32	daddy
32	his
32	cookie
32	ball
32	apart
31	because
31	cold
31	cheerios
31	fall
31	pattycake
30	watch
30	happy
30	baa
30	from
29	other
29	mooshaboosh
29	goes
29	kiss
29	okay
29	check
29	kitty
28	timmy's
28	memee
28	rolling
27	goodness
27	help
26	sleepy
26	da
26	everywhere
26	wrong
26	wait
26	close
25	sure
25	stir
25	thing
25	zipper
25	whoop
25	tootsies
25	shake
25	knee
25	pretty
25	run
24	catch
24	basket
24	lunch
24	putting
24	minute
24	tim
24	carrots
23	car
23	full
23	timothy
23	still
22	wow
22	playing
22	whoops
22	double
22	ouch
22	funny
22	keep
21	will
21	side
21	lord
21	cereal
21	coming
21	any
21	pooh
20	green
20	wet
20	ah
20	talking
20	ring
20	while
20	doggie
20	finger
20	chicken
19	sing
19	button
19	looking
19	jay
19	oink
19	things
18	enough
18	matter
18	five
18	soon
18	tractor
18	woof
18	real
18	shut
18	sorry
18	puppies
18	done
18	pocket
17	sweetheart
17	blue
17	stinky
17	am
17	applesauce
17	fine
17	rosy
17	new
17	telephone
17	splash
17	yesterday
16	finish
16	bounce
16	window
16	spaghetti
16	upstairs
16	top
16	pumpkins
16	hard
16	taste
16	closed
16	joy
16	finished
16	hammer
16	macaroni
15	making
15	snap
15	bouncie
15	refrigerator
15	stay
15	pulling
15	morning
15	talk
15	yuckies
15	farmer
15	table
15	meow
15	balloon
15	leave
15	jump
15	tired
15	shoe
15	yumyum
15	washcloth
14	change
14	slippy
14	comb
14	nothing
14	quack
14	boy
14	biting
14	soap
14	touch
13	everything
13	thought
13	joe
13	comes
13	yucky
13	dry
13	lots
13	second
12	flower
12	roo
12	after
12	bambi
12	smell
12	alone
12	everybody
12	cheerio
12	juice
12	pussycat
12	pop
12	shoes
12	cut
12	monster
12	taking
12	such
11	yum
11	flowers
11	won't
11	thinking
11	silly
11	sound
11	inside
11	giving
11	behind
11	turtle
11	heavy
10	rough
10	arise
10	mom
10	it'll
10	lee
10	fur
10	eyes
10	medicine
10	blowing
10	sweetie
10	umbrella
10	anymore
10	books
10	cool
10	made
10	lotion
10	honey
10	always
10	monkey
10	spit
10	buckets
10	man
10	sir
10	shoulders
10	poop
9	work
9	pieces
9	bunnies
9	o'clock
9	being
9	teethies
9	mootiemooshas
9	remember
9	orange
9	old
9	buddy
9	dance
9	somebody
9	found
9	rain
9	carrot
9	saw
9	throwing
8	sunshine
8	only
8	sweet
8	zoom
8	joseph
8	kitty's
8	hitting
8	washed
8	which
8	sheep
8	neigh
8	tummy
8	emmy
8	keys
