Freq	Type
2901	you
1287	yeah
1181	oh
1122	okay
974	no
861	here
720	henry
680	mommy
591	and
556	i
539	that
526	what
503	uhoh
478	huh
455	go
450	little
441	gonna
427	see
413	it
393	baby
390	kitty
384	that's
373	wanna
362	look
360	there
309	one
300	the
278	doing
273	xavier
262	it's
261	say
260	hi
257	now
256	up
252	book
237	yes
233	whoa
229	too
221	we
209	me
205	gotta
200	going
197	alright
183	oops
183	sweetie
181	bunny
179	good
177	this
167	ready
167	again
162	down
160	honey
157	alex
156	mommy's
156	do
148	moo
146	don't
145	a
141	nose
140	boy
140	back
138	maggie
136	water
135	doggie
131	hey
129	ball
128	way
126	very
125	hello
125	lemme
124	out
120	girl
114	let's
111	in
108	pretty
107	is
106	off
106	other
104	well
103	head
103	really
103	bottle
99	pooh
99	stop
93	bouncie
92	on
92	mouth
91	yellow
90	peekaboo
89	minute
89	funny
87	better
85	silly
85	babies
84	getting
83	he
81	any
80	outside
80	mister
80	juice
79	something
79	want
79	window
78	three
77	toy
77	byebye
76	for
75	them
75	there's
74	hair
74	yummy
74	dirty
73	piggy
72	pie
71	i'm
71	pee
71	right
71	day
70	dakota
68	cookie
68	march
66	allen
66	tickle
66	car
66	mkay
65	icy
65	whoops
64	more
64	happy
62	cow
62	gimme
59	eat
59	chair
57	box
57	bear
56	careful
56	over
56	blankie
54	our
54	stuff
54	kinda
54	bed
54	puppy
54	patty
53	cake
52	finger
52	oopsie
52	door
52	horsie
52	him
51	watch
51	people
51	seven
51	just
51	but
50	dog
50	all
50	please
50	phone
49	diaper
48	your
48	spoon
48	toes
48	face
47	nice
47	thing
47	house
47	ya
47	hand
47	time
46	wow
46	uhhuh
46	page
46	maybe
46	belly
45	rattle
45	daddy
45	mirror
45	so
45	block
45	matter
45	kiss
44	mama
44	my
44	button
44	jump
44	fuzzy
43	come
43	banana
43	flowers
43	open
43	sorry
42	bread
42	boom
42	mickey
42	sleepy
42	blocks
42	around
41	rabbit
41	toys
41	another
40	meow
40	playing
40	foot
40	hands
39	circle
39	diapie
39	ring
39	hat
39	under
39	later
38	number
38	room
38	elephant
38	yuck
38	shoes
37	heavy
37	though
37	play
37	goodness
36	did
36	noise
36	elmo
36	bird
36	upstairs
36	second
36	cup
35	almost
35	orange
35	balloon
35	woody
35	teeth
34	think
34	saying
34	paul
34	mouse
34	eyes
33	five
33	zipper
33	where
33	horse
33	tigger
33	money
33	man
32	because
32	cat
32	books
32	shoe
31	looking
31	they
31	daddy's
31	floor
31	barn
31	story
31	sleep
31	food
31	microphone
30	cheese
30	feet
30	nap
30	sweetheart
30	yay
30	peter
30	mess
30	yourself
29	close
29	clifford
29	find
29	lion
29	night
29	paper
29	baa
29	hot
28	wait
28	read
28	duck
28	six
28	can
28	tired
28	balloons
28	timmy
28	be
28	green
28	part
28	fun
28	finish
28	some
28	kisses
28	cold
28	scratchy
27	her
