Freq	Type
3895	you
1596	the
1583	a
1395	oh
1352	what
1256	and
1094	it
1075	say
1060	i
1018	your
1017	that
989	no
931	to
928	here
905	yeah
889	huh
827	go
798	see
767	mommy
724	we
709	up
661	that's
623	this
620	are
608	do
606	okay
584	get
556	is
555	wanna
525	gonna
518	there
510	one
478	can
470	all
465	want
449	uhoh
421	for
420	it's
408	me
404	on
397	little
393	too
391	out
384	don't
380	not
373	in
371	my
354	some
353	good
348	down
334	put
329	right
304	hi
303	ball
302	be
299	back
299	way
298	doing
290	book
266	mommy's
254	where's
250	gotta
249	got
248	he
246	mama
244	so
242	yes
242	now
236	look
235	boy
230	timmy
229	have
225	going
224	ty
221	hey
220	what's
213	like
212	let's
206	whoa
196	them
195	water
191	just
191	with
183	eat
182	ready
179	those
178	think
177	mouth
176	come
175	they
173	head
172	big
170	play
170	off
169	where
168	oops
167	of
158	mooshas
157	byebye
155	pee
155	baby
153	there's
147	bear
146	more
145	t
144	day
144	outside
142	how
141	did
139	her
139	knee
139	peekaboo
135	his
131	juice
131	doggie
130	i'm
129	bout
126	moo
125	nose
125	stop
124	was
122	these
121	belly
120	tyrese
118	really
115	yaya
115	tabitha
115	him
114	well
113	she
112	tim
111	lemme
109	ma
106	very
106	cheese
103	can't
103	moosh
102	piggy
101	or
100	toes
99	please
98	three
97	feet
96	hello
95	yep
95	chair
94	careful
94	hair
94	other
94	d
93	but
93	by
92	find
91	timmy's
90	gimme
90	getting
89	walk
89	ya
89	hands
89	done
88	who
87	says
87	yummy
86	mom
86	shoes
85	read
84	mail
84	march
84	hand
83	drink
83	goes
83	spoon
83	fingers
81	much
80	take
80	better
80	door
79	jump
78	happy
78	give
77	something
77	pretty
77	around
76	uhhuh
76	nice
76	kitty
76	horsie
74	dirty
74	mister
73	puppy
72	lee
71	sweetie
71	people
70	then
69	thing
68	dakota
68	hold
68	part
67	bunny
67	still
66	goodness
65	phone
64	man
64	does
64	we'll
62	foot
62	face
62	downstairs
62	he's
61	whoops
61	move
60	help
59	girl
59	why
59	boom
58	kiss
58	moomooshas
58	jacob
58	time
57	mkay
57	looking
57	clean
57	under
57	try
57	at
57	push
56	first
56	daddy
56	didn't
55	birthday
55	zipper
55	fish
55	need
55	trying
55	key
54	oopsie
54	throw
54	cookie
53	cake
53	patty
53	moomoo
53	eyes
53	if
53	books
53	eating
52	has
52	kisses
52	duck
51	keep
51	will
51	stuff
51	lunch
51	blocks
50	playing
50	microphone
50	room
50	here's
49	piggies
49	yay
48	bowl
48	who's
48	bus
48	buckle
47	home
47	window
47	diaper
47	silly
47	sure
47	side
46	make
46	from
46	toys
46	i'll
46	noise
46	bouncie
45	box
45	could
45	wrong
45	let
45	wow
45	cat
44	funny
44	tongue
43	milk
43	went
43	any
43	floor
43	yellow
43	socks
43	elmo
42	baa
42	food
42	legs
41	spider
41	cold
41	banana
41	end
41	hungry
41	dog
40	turn
40	minute
40	cheerios
39	doesn't
39	finger
39	shoe
39	toy
39	keys
39	heavy
38	bike
38	bottle
38	cup
38	lady
38	five
37	byebyes
37	toe
37	were
37	later
37	new
37	else
37	sorry
37	sleepy
37	rabbit
37	stir
37	feel
37	telephone
36	chew
36	maybe
36	kinda
36	hat
36	upstairs
35	our
35	cart
35	sit
35	though
35	close
35	low
35	putting
35	things
35	cow
34	wash
33	button
33	nope
33	house
33	basket
33	through
32	yuck
32	bed
32	long
32	whole
32	pants
32	mean
