Freq	Type
4034	you
1896	a
1818	the
1470	oh
1423	that
1399	and
1216	here
1194	no
1155	i
1110	yeah
1035	okay
1026	it
1016	your
928	what
928	go
926	to
849	henry
798	see
772	mommy
735	that's
718	get
709	is
693	there
687	this
610	all
603	one
603	don't
600	gonna
574	too
555	it's
529	me
522	up
519	little
516	we
516	baby
513	say
510	can
510	good
504	not
498	kitty
486	do
472	wanna
465	look
437	so
414	be
404	uhoh
403	on
401	for
396	my
395	now
389	want
376	he
376	in
375	just
347	like
340	put
334	right
330	back
329	out
323	big
313	xavier
304	book
303	have
301	hi
296	huh
286	read
285	down
282	let's
280	some
255	was
254	got
246	more
243	way
235	yes
231	doing
231	i'm
231	bunny
227	them
226	come
224	pooh
220	well
220	eat
211	hey
207	gotta
206	girl
205	stop
205	sweetie
198	but
196	his
190	alex
190	alright
188	ready
187	play
187	there's
183	with
179	think
179	i'll
176	boy
174	going
171	can't
169	she
169	honey
168	day
162	toy
162	moo
159	pee
158	they
158	nose
153	maggie
153	lee
144	of
143	where
142	her
137	then
137	try
134	bout
133	did
131	take
131	off
131	juice
129	very
129	mouth
129	by
125	ball
125	d
125	stuff
123	these
123	how
121	are
119	him
119	at
118	knee
115	bear
113	what's
113	those
113	feet
113	oops
113	whoa
112	mommy's
110	getting
110	nice
109	something
108	any
108	byebye
107	we'll
106	side
104	thing
101	bottle
99	watch
98	really
97	could
97	three
97	hello
95	yellow
94	done
93	hair
93	pretty
93	bouncie
92	still
92	who
92	bird
90	t
89	toys
88	why
88	blue
87	funny
87	car
86	water
84	didn't
84	first
82	careful
82	night
81	head
80	were
80	house
80	will
79	sit
79	or
79	minute
79	allen
79	said
78	dog
78	hand
78	from
77	bed
77	other
76	babies
76	where's
75	sweet
75	new
74	pie
73	silly
72	books
72	better
72	chair
71	food
71	lemme
71	time
71	says
70	doesn't
70	cookie
70	green
69	sure
68	under
68	find
68	box
68	yummy
67	foot
67	goes
66	turn
66	doggie
65	cow
65	spoon
65	bread
65	make
64	purr
64	long
64	else
64	old
64	love
63	hat
62	hold
62	key
61	mkay
61	our
61	cake
61	mother
60	he's
59	ma
59	mister
58	bad
58	finger
58	cup
56	page
56	won't
56	diapie
56	ya
55	people
55	sleepy
54	banana
54	does
53	hot
53	face
53	judy
53	fall
52	give
52	teeth
52	around
52	things
51	went
51	window
51	blankie
50	when
50	drink
50	number
50	matter
50	piggy
50	patty
50	man
50	even
50	job
49	cat
49	here's
49	seven
48	whole
48	fun
48	winnie
48	much
47	ew
47	please
47	door
