Freq	Type
2027	you
1514	a
928	the
925	oh
817	it
736	i
729	yeah
672	your
633	at
555	to
535	no
493	in
471	huh
467	okay
461	see
449	and
416	here
410	there
384	we
377	one
362	go
344	on
337	put
314	are
309	it's
308	say
299	too
297	get
294	up
289	out
278	that
274	ew
261	some
249	do
239	look
237	all
235	have
231	whoa
219	can
215	wanna
210	don't
209	down
200	is
200	hi
189	mom
172	got
172	of
171	little
169	uhoh
169	for
168	air
168	me
168	gonna
168	with
160	yes
157	like
157	ah
153	eat
151	let's
148	ear
148	thing
141	there's
140	want
136	good
134	what
134	dog
132	just
130	well
129	that's
128	book
125	right
125	now
124	baby
124	did
123	more
122	not
122	ann
120	take
120	this
119	play
116	over
111	back
111	or
109	come
104	oops
102	read
100	off
100	but
100	ease
99	think
98	tabitha
98	alright
96	mommy
96	so
96	alex
96	he
95	ready
94	juice
93	if
93	sit
92	open
89	three
89	nose
88	them
87	i'm
87	try
84	side
84	again
79	ball
78	dakota
77	her
74	water
74	march
74	turn
74	allen
73	be
72	cookie
70	boy
69	was
68	my
67	need
67	does
65	way
65	big
65	n
65	his
63	dad
62	ma
60	make
60	why
59	hey
59	other
58	then
56	please
56	has
56	l
55	hello
55	m
54	they
54	bear
53	shoe
53	though
52	byebye
52	very
52	doggie
52	him
51	hand
51	lay
50	dough
49	car
48	let
47	six
47	any
47	it'll
47	can't
47	peekaboo
46	toy
46	how
45	whoops
45	move
45	five
45	time
45	moo
44	lemme
44	head
43	who
43	dirty
43	help
43	stop
43	sweetie
42	else
41	where
41	throw
41	house
39	sorry
39	mama
38	old
38	fine
38	eight
38	yuck
37	boom
37	says
37	yummy
37	better
37	tickle
37	clifford
36	uhhuh
36	mouth
36	chair
36	box
36	number
35	block
35	ya
35	still
35	cow
35	wow
35	finger
35	bottle
34	hold
34	away
33	push
33	mkay
33	cup
33	those
33	pretty
33	much
32	pig
32	diapie
32	stairs
32	were
32	door
32	done
31	blocks
31	foot
31	could
31	chew
31	mess
31	close
31	room
31	pooh
31	banana
31	really
30	by
30	animal
30	stuff
30	rye
30	hot
30	rattle
30	fish
30	seven
30	man
30	picture
30	these
29	nice
29	through
29	own
29	noise
29	our
29	low
29	because
29	elephant
29	leg
29	day
29	roll
29	might
28	we'll
28	said
28	nah
28	tim
28	goes
28	would
28	lady
28	going
28	elmo
27	upstairs
27	from
27	k
27	here's
27	window
26	cheese
26	ten
26	new
26	whole
26	add
26	wait
26	jump
26	goodness
25	she
25	telephone
25	hard
25	careful
24	aid
24	around
24	froggie
24	ring
24	knee
24	had
24	run
24	piece
24	something
24	stick
23	girl
23	itch
23	duck
23	heavy
23	sweet
23	change
23	even
22	mouse
22	silly
22	lou
22	cold
22	diaper
22	pattycake
22	getting
22	will
22	cute
22	later
22	fall
22	light
21	ever
21	found
21	zip
21	wet
21	drink
21	together
21	balloon
21	bring
20	under
20	holdup
20	fell
20	us
20	sure
20	yourself
20	long
20	gimme
20	taste
20	square
20	hair
20	pumpkin
20	pull
20	milk
20	hat
20	took
20	should
19	snack
19	stand
19	work
19	shoes
19	bit
19	lee
19	tail
19	shake
19	apple
19	break
19	bunny
19	part
18	green
18	rabbit
18	yep
18	sock
18	i'll
18	toe
18	yucky
18	talk
18	computer
18	puppy
18	use
18	brush
18	mail
18	slide
18	doing
18	honey
17	feet
17	balloons
17	clean
17	leave
17	hurt
17	end
17	aw
17	bed
17	cereal
17	wrong
17	neigh
17	tape
17	clothes
17	rock
17	pear
16	trees
16	sing
16	turtle
16	eve
16	yet
16	smell
16	santa
16	button
16	chickie
16	funny
16	monster
16	eyes
15	ho
15	first
15	phone
15	looks
15	ark
15	real
15	looking
15	walk
15	gotta
15	keep
15	ink
15	blanket
15	about
15	warm
15	bet
15	orange
15	name
15	aunt
15	nope
15	truck
15	bark
14	job
14	lip
14	bay
14	frog
14	dance
14	wipe
14	“i'll
14	woof
14	most
14	flower
14	trying
14	went
14	guess
14	bird
14	dear
14	snowman
13	minute
13	odd
13	cheerios
13	baa
13	kinda
13	reach
13	spoon
13	body
13	crayon
13	aren't
13	yellow
13	“i'm
13	uhuh
13	quite
13	food
13	burp
13	maybe
13	lime
13	key
13	today
13	squish
12	blue
12	miss
12	rain
12	ago
12	fur
12	dirt
12	stay
12	oopsie
12	lid
12	brown
12	face
12	bees
12	spin
12	tree
12	triangle
12	nine
12	yay
12	stink
12	into
12	stuck
12	adam
12	melon
12	came
12	top
12	bad
12	twist
12	feel
12	oatmeal
11	doesn't
11	enough
11	care
11	socks
11	stinky
11	cool
11	changed
11	probably
11	ubb's
11	scratchy
11	tough
11	bout
11	lean
11	chalk
11	lie
11	dada
11	being
11	letter
11	basket
11	nummy
11	drop
11	arm
11	timmy
11	yum
11	bib
11	paper
11	far
11	leaf
11	birthday
11	kiss
11	horsie
10	fun
10	tippy
10	bears
10	tissue
10	row
10	monkey
10	candle
10	cat
10	left
10	airplane
10	check
10	who's
10	zipper
10	snot
10	favorite
10	been
10	finish
10	daddy
10	as
10	hide
10	circle
10	already
10	hug
10	happy
10	rest
10	alrightie
10	tell
10	told
10	peep
10	thought
10	henry
10	roo
9	pen
9	ty
9	refrigerator
9	books
9	puzzle
9	different
9	great
9	lot
9	many
9	kanga
9	than
9	meet
9	op
9	lego
9	dinosaur
9	white
9	neat
9	page
9	both
9	tired
9	backwards
9	happen
9	blankie
9	ice
9	barn
9	wave
8	bong
8	jasmine
8	rinse
8	kind
8	glasses
8	pudding
8	paul
8	lamb
8	kisses
8	saw
8	either
8	won't
8	hop
8	belly
8	lamp
8	beads
8	horse
8	lap
8	knees
8	thirsty
8	shelf
8	d
8	inside
8	bread
8	only
8	color
8	shirt
8	music
8	buddy
8	policeman
8	few
8	call
8	called
8	sauce
8	nap
8	black
8	money
8	knocked
8	dry
8	lock
8	neighborhood
8	people
8	kitty
8	kittens
8	doll
7	rub
7	eating
7	such
7	garden
7	after
7	easy
7	things
7	home
7	stir
7	gate
7	raisin
7	night
7	i'd
7	plant
7	barrettes
7	interest
7	heart
7	crackers
7	oval
7	umbrella
7	remember
7	hands
7	christmas
7	pot
7	bug
7	rip
7	while
7	sleep
7	bow
7	table
7	thee
7	smart
7	behind
7	bounce
7	carrot
7	hercules
7	tear
7	blow
7	yogurt
7	when
7	ribbon
7	clock
7	frosty
7	fruit
7	ernie
7	must
7	outside
7	give
7	closed
7	soft
7	star
7	pie
7	needs
7	almost
7	love
6	bumpy
6	quick
6	dump
6	mirror
6	helicopter
6	yours
6	sand
6	sheep
6	sticky
6	coaster
6	fence
6	bead
6	diamond
6	lion
6	gas
6	jack
6	shut
6	breakfast
6	closet
6	keys
6	cards
6	grinch
6	legos
6	full
6	last
6	wind
6	tigger
6	noodles
6	small
6	touch
6	grandma
6	mattress
6	quack
6	sitting
6	soon
6	mickey
6	afraid
6	locks
6	neck
6	am
6	tar
6	actually
6	purple
6	until
6	ouch
6	self
6	trash
6	world
6	butterfly
6	sound
6	ask
5	squeak
5	octopus
5	climb
5	mike
5	same
5	show
5	babe
5	snow
5	feed
5	bonk
5	late
5	lick
5	giraffe
5	watch
5	she's
5	goofy
5	tub
5	fan
5	aim
5	jafar
5	waffle
5	silky
5	bert
5	draw
5	believe
5	wand
5	wick
5	inch
5	listen
5	flew
5	controller
5	dinner
5	front
5	andy
5	bright
