Freq	Type
7071	you
4358	the
2914	oh
2363	that
2148	it
1987	are
1800	your
1667	i
1615	to
1555	no
1548	what
1449	go
1435	here
1380	we
1285	k
1230	me
1166	see
1148	on
1130	in
1074	there
1074	ma
1040	is
1038	yeah
1006	come
1000	and
956	all
901	do
878	can
834	get
817	got
769	look
695	for
670	up
648	good
638	don't
609	at
609	right
604	down
601	have
600	one
588	more
582	baby
568	out
522	put
507	this
502	huh
500	let
486	my
485	let's
473	so
473	say
461	want
459	with
453	of
449	some
442	where
437	did
428	be
424	now
409	yes
395	t
395	too
362	man
361	ball
354	that's
353	back
351	like
350	hi
349	he
338	i'm
335	just
331	ann
330	pee
330	there's
328	thing
326	where's
325	not
319	d
315	morgan
312	hey
308	lit
294	they
290	kitty
290	going
290	it's
288	over
285	doing
279	them
279	what's
276	l
272	we'll
269	off
265	big
264	how
260	play
256	boom
251	eat
249	boy
248	water
243	knee
236	girl
225	was
218	other
209	uhoh
207	here's
207	him
206	lee
205	me's
203	way
202	he's
198	very
193	s
191	those
190	can't
187	gee
186	but
180	sit
173	hello
172	well
171	side
170	m
169	n
168	purr
168	book
167	these
166	ease
166	give
166	brooklyn
165	may
163	wanna
162	why
161	were
161	tick
161	hand
160	dye
157	night
156	gonna
156	ready
155	who
153	about
153	kit
152	lie
152	lay
150	head
147	done
146	daddy
145	if
144	rye
144	when
139	day
139	love
138	snot
134	away
134	sweet
133	or
133	hands
129	teeth
129	does
127	tell
127	his
123	ha
123	nose
122	whole
122	need
121	read
121	i'll
117	yummy
115	bear
115	bite
114	chick
114	will
114	juice
114	watch
114	her
113	whoa
112	something
111	mow
111	“i'll
110	hair
110	then
108	wash
108	getting
107	looking
106	ago
106	didn't
106	around
106	clean
105	moo
104	ya
104	door
103	pooh
103	turn
103	byebye
103	take
102	fur
102	yum
102	try
99	mouth
99	time
99	shoes
98	three
98	babe
98	foot
98	cup
97	she
97	key
96	pretty
96	teddy
95	better
94	ew
94	pull
93	has
92	by
91	doesn't
91	think
90	sir
89	dillon
88	meow
88	milk
87	dada
87	goodness
87	goes
86	thank
85	new
85	would
85	cat
84	silly
82	shirt
82	op
82	doggie
82	trying
82	comes
81	floor
80	feet
80	says
79	chair
79	blue
78	fish
78	face
78	row
77	had
77	green
