Freq	Type
2487	you
1854	it
1310	that
1277	what
1209	oh
1123	no
1079	okay
1040	and
1031	here
1006	me
966	yeah
900	go
867	to
798	is
797	up
780	we
778	huh
775	on
734	there
726	do
721	for
706	see
696	the
670	this
661	a
604	i
579	it's
528	are
526	one
489	in
484	dillon
479	that's
472	get
467	can
467	your
456	be
437	where
427	baby
412	all
410	yes
409	put
403	let's
399	of
381	good
377	have
368	now
366	with
365	look
335	out
329	uhoh
326	so
321	like
309	down
308	what's
308	did
305	mama
302	don't
297	right
294	alright
291	mommy
290	too
286	hey
280	where's
278	they
277	over
277	not
276	my
274	there's
272	just
271	t
270	some
264	say
263	back
262	got
253	off
245	he
243	how
235	let
235	them
217	he's
214	thank
214	again
210	boy
207	we'll
206	about
202	lee
199	ty
196	take
191	why
191	i'm
190	come
186	hi
179	him
178	icy
176	little
175	try
173	d
172	want
169	stop
166	brooklyn
164	going
163	more
162	kitty
161	mooshas
160	hello
160	open
158	ball
153	well
152	but
150	away
144	turn
142	play
142	ready
140	give
137	today
130	really
130	wanna
130	watch
128	byebye
126	lemme
126	mandy
125	if
125	when
123	by
122	boo
121	way
121	hold
120	here's
120	yay
119	was
118	tyrese
118	at
118	something
117	gonna
115	his
114	key
113	eat
112	those
111	boom
109	pee
106	i'll
105	big
104	these
104	doing
103	yep
102	water
100	who
99	may
98	book
95	sweetheart
95	tell
95	daddy
94	thing
93	outside
93	time
92	moosh
91	knee
91	k
88	around
88	man
87	mama's
85	better
84	would
83	whoa
81	very
81	meow
80	moomooshas
80	make
80	moo
79	fish
78	gotta
77	her
76	can't
75	does
74	silly
73	peekaboo
73	chicken
72	nose
72	or
72	didn't
70	nice
68	she
68	close
68	three
67	day
67	alexander
67	please
67	who's
66	eating
66	wait
66	read
66	another
65	getting
64	through
64	purr
63	hang
63	fur
63	help
63	dada
63	enough
62	clean
61	throw
60	move
60	find
60	ya
60	sit
60	pull
59	then
59	love
59	food
59	stuff
59	yourself
59	happy
58	mister
58	cold
57	from
57	because
57	hot
56	goes
56	things
56	will
56	has
56	honey
56	bite
55	mommy's
54	teeth
54	think
54	still
54	funny
53	moomoo
51	which
51	wash
50	microphone
49	dinner
49	done
48	had
48	drink
48	keep
47	stand
47	first
47	under
47	excuse
47	push
47	need
46	though
46	hand
46	ouch
46	leave
46	sing
46	sleepy
45	jacob
45	tired
45	careful
43	head
43	feet
41	you've
41	hair
41	lay
41	says
40	our
40	any
40	wow
39	should
39	as
39	bear
38	long
38	boneen
38	bunny
38	feel
37	shoes
37	alone
36	while
36	doesn't
36	side
36	juice
36	new
36	stir
36	cheerios
35	pick
35	foot
35	aren't
35	fun
35	chair
35	fine
35	low
34	could
34	door
34	almost
34	booboo
34	hands
34	walking
34	mouth
34	run
34	cut
33	inside
33	bring
33	old
33	you'll
32	people
32	mom
32	wet
32	kiss
31	walk
31	even
30	supposed
30	bottle
30	nope
30	mooshaboosh
30	went
30	were
29	coming
29	uhhuh
29	cup
29	talking
29	sir
29	looking
29	shoe
29	everything
29	sweet
29	anything
29	tonight
28	peas
28	hurt
28	toes
28	cupcake
28	wipe
28	clap
28	oops
28	milk
28	yet
28	baa
28	kinda
28	uhuh
27	next
27	isn't
27	sometimes
27	leg
27	“bah
27	nothing
27	hit
26	toy
26	stick
26	cheese
26	dry
25	poopie
25	lunch
25	applesauce
25	part
25	bad
25	king
24	ew
24	dear
24	whoop
24	won't
24	belly
24	remember
24	face
24	toe
24	pooh
24	peg
24	mean
24	hungry
24	such
23	piece
23	page
23	bo
23	came
23	probably
23	house
23	us
22	chips
22	cheery
22	comes
22	fall
22	else
21	anymore
21	behind
21	mandy's
21	jay
21	home
21	piglet
21	finish
21	eyes
21	lettuce
21	blue
21	roll
21	already
21	tickle
21	she's
21	different
21	guess
20	tongue
20	hard
20	bed
20	made
20	looks
20	hat
20	stay
20	fell
20	ah
20	brush
20	change
20	show
20	self
20	warm
20	bird
20	noodles
20	babe
20	sure
20	whoops
19	been
19	calm
19	shirt
19	own
19	eight
19	until
19	bean
19	five
19	left
19	wants
19	it'll
19	basket
19	said
19	clothes
19	ten
18	dog
18	triangle
18	pulling
18	soft
18	lord
18	yellow
18	cow
18	kind
18	girl
18	straw
18	closed
18	elephant
18	doggie
17	much
17	talk
17	yuck
17	thirsty
17	medicine
17	thought
17	always
17	stinky
17	gone
17	touch
17	how's
16	fly
16	green
16	call
16	stuck
16	work
16	ahead
16	dillon's
16	blow
16	seven
16	along
16	room
16	joy
16	bake
16	toys
16	kitty's
16	forward
16	dye
16	chew
16	ear
15	finished
15	rough
15	m
15	nine
15	peanut
15	bigger
15	picture
15	we've
15	fit
15	phone
15	floor
15	truck
15	use
15	upstairs
14	falling
14	paper
14	real
14	kick
14	miranda
14	bowl
14	trying
14	peaches
14	mine
14	six
14	catch
14	yours
14	star
14	other
14	above
14	quite
14	jump
14	whole
13	orange
13	bouncing
13	light
13	easy
13	cry
13	full
13	dough
13	tasty
13	night
13	baker's
13	downstairs
13	yum
13	slow
13	cracker
13	hump
13	v
13	mad
13	birds
13	doodle
13	circle
13	minutes
13	morning
13	yeh
12	carrot
12	bless
12	i've
12	listen
12	gee
12	name
12	rain
12	neigh
12	fix
12	reading
12	n
12	babies
12	slam
12	berries
11	sun
11	arise
11	cough
11	booboon
11	da
11	recording
11	lots
11	step
11	rest
11	wasn't
11	sleep
11	apart
11	watching
11	bib
11	crazy
11	laugh
11	daddy's
11	balance
11	making
11	than
11	washed
11	mix
11	where'd
11	leaves
11	bang
10	color
10	underneath
10	shut
10	might
10	washing
10	washcloth
10	feed
10	having
10	balloon
10	whadd
10	purple
10	rocks
10	messing
10	half
10	knock
10	am
10	told
10	god
10	mess
10	feels
10	great
10	pieces
10	fast
10	fingers
10	chance
10	pants
10	diaper
10	fussing
10	cock
10	lie
10	giving
10	soon
10	couple
10	nala
9	instead
9	leaving
9	understand
9	bike
9	jacob's
9	dude
9	sound
9	strong
9	cute
9	meat
9	moving
9	washer
9	arm
9	ma
9	called
9	place
9	eggs
9	teacher
9	wave
9	game
9	finger
9	row
9	spoon
9	found
9	tip
9	socks
9	bread
9	far
9	telephone
8	ears
8	likes
8	fits
8	most
8	children
8	care
8	lotion
8	answer
8	you'd
8	top
8	leaf
8	flowers
8	areil
8	jesus
8	string
8	miss
8	bump
8	bam
8	cool
8	tree
8	brown
8	cat
8	breakfast
8	climb
8	missed
8	splash
8	across
8	bill
8	ray
8	carrots
8	bunnies
8	piggies
8	closer
8	doggies
8	music
8	s
8	true
8	between
8	box
8	mark
7	hammer
7	asleep
7	quiet
7	beans
7	garage
7	shall
7	stew
7	pig
7	pop
7	wide
7	set
7	plant
7	drum
7	saw
7	kitten
7	bounce
7	ask
7	bing
7	rice
7	spit
7	jumping
7	save
7	ho
7	bag
7	noise
7	standing
7	balls
7	wafers
7	biggest
7	vanilla
7	cleaning
7	must
7	none
7	pour
7	covered
7	fold
7	window
7	sheep
7	x
7	last
7	escape
6	using
6	trash
6	took
6	stretch
6	school
6	second
6	apple
6	mop
6	reach
6	nation
6	best
6	keys
6	black
6	chin
6	coffee
6	lot
6	ashamed
6	both
6	chip
6	works
6	sock
6	sweep
6	surprise
6	running
6	smart
6	pasta
6	puppies
6	fruit
6	yogurt
6	bubbles
6	tray
6	doozies
6	control
6	pan
6	heavy
6	taste
6	cake
6	oop
6	donald
6	air
6	shake
6	trees
6	base
6	overflow
6	ain't
6	ha
6	rinse
6	pushing
6	dump
6	broom
6	grow
6	faces
6	snow
5	needed
5	smell
5	rye
