Freq	Type
8805	you
3063	it
2864	a
2741	the
2304	that
2131	no
2067	and
1906	oh
1876	are
1788	here
1763	to
1736	go
1685	what
1677	in
1677	is
1579	i
1539	on
1527	that's
1518	there
1501	get
1467	do
1379	yeah
1370	up
1351	we
1341	see
1340	your
1299	can
1229	say
1175	put
1051	mommy
1027	okay
1017	this
1010	gonna
995	come
969	wanna
916	one
851	don't
822	want
774	have
774	let's
738	out
735	at
727	all
707	look
696	down
689	right
676	be
660	it's
659	like
658	huh
645	for
596	with
592	some
590	m
586	too
570	henry
567	now
566	did
562	back
517	got
514	where
473	good
470	where's
451	ew
445	me
443	what's
438	there's
427	little
423	kitty
421	of
419	play
406	not
401	more
398	big
396	l
386	hi
371	bay
362	knee
362	just
351	i'm
347	way
342	so
336	they
324	hen
323	think
322	thank
322	was
319	eat
314	he
312	book
309	how
306	whoa
305	over
300	pee
280	by
271	boy
271	who
265	well
262	read
260	can't
259	side
252	those
252	take
243	ready
242	yes
240	here's
236	around
235	gotta
234	does
234	lemme
232	doing
226	oops
222	open
222	timmy
221	sit
219	moo
215	my
214	hold
214	going
212	again
210	mommy's
208	feet
206	water
200	nose
197	bunny
196	but
195	turn
194	hey
189	oink
187	chew
185	about
182	jump
181	if
179	then
171	his
170	head
169	alex
164	why
164	doggie
162	i'll
162	need
157	push
157	would
155	k
150	she
150	three
148	we'll
148	tickle
148	lay
147	something
146	help
144	these
143	careful
141	her
139	cheese
139	pooh
139	d
137	nice
136	foot
135	t
135	walk
134	bear
133	very
133	or
132	yummy
129	boo
129	tabitha
123	stop
123	give
119	try
118	mister
116	find
113	lee
112	watch
112	sweetie
111	hello
111	make
111	horsie
111	boom
110	mom
110	goodness
106	wait
106	cookie
105	cow
105	bird
104	goes
104	throw
102	will
102	says
101	quack
101	please
101	girl
99	better
99	bouncie
99	belly
98	ya
96	night
96	shake
96	nana
96	duck
95	people
95	any
94	piggy
94	pretty
93	from
93	getting
92	were
91	could
91	beep
90	move
89	dog
89	doesn't
89	toy
89	isn't
88	babies
88	fall
88	off
87	drink
85	clean
85	downstairs
85	has
84	wrong
84	kisses
83	yay
83	didn't
82	yum
81	upstairs
80	other
80	funny
80	still
80	silly
80	finger
80	thing
80	hat
79	really
78	through
78	mail
78	went
77	wash
77	allen
76	stir
76	sure
75	roll
75	minute
75	new
74	window
74	march
73	oopsie
72	when
70	blue
70	round
69	sound
69	diaper
69	sorry
68	pull
68	left
67	because
67	five
67	stand
66	mkay
66	phone
66	ring
66	mama
66	knock
66	brown
64	fingers
64	double
64	button
64	s
63	feel
63	car
63	giddyup
62	whoops
61	wipe
61	hot
60	under
60	yellow
59	blankie
59	baa
59	baby
59	face
59	eating
59	zipper
58	should
57	tim
57	zip
57	cold
57	heavy
57	close
56	said
56	pattycake
55	daddy
55	puppy
55	maybe
55	show
55	buckle
54	circle
54	trying
54	god
53	first
53	light
53	green
53	smell
53	comes
52	horse
52	piggies
52	kiss
52	knees
52	books
51	found
51	keep
51	old
51	flowers
51	bottle
50	gimme
50	leave
50	happy
50	wow
50	much
50	fell
49	animals
49	things
49	today
49	elephant
49	six
49	wet
49	yuck
48	time
48	which
48	own
47	looks
47	microphone
47	apart
47	day
46	clap
46	bed
46	eight
46	stay
46	bite
46	run
46	floor
45	great
45	ride
45	judy
45	kinda
45	brush
45	dry
45	whole
45	number
44	pop
44	purr
44	elmo
44	blow
44	had
44	meow
44	roo
43	taste
43	neigh
43	rabbit
42	lamb
42	looking
42	tell
42	juice
42	spider
42	guess
41	hug
41	orange
41	seven
41	mirror
40	hard
40	woof
40	sitting
40	almost
40	playing
39	byebyes
39	long
39	splash
39	telephone
39	pick
39	ten
39	she's
39	clifford
39	home
39	ty
38	sweet
38	catch
38	yourself
38	bus
38	stick
38	coming
38	bang
38	eyes
37	timothy
37	yucky
37	even
36	sun
36	full
36	man
36	basket
36	change
36	timmy's
36	rattle
35	second
35	bath
35	might
34	balloon
34	nine
34	money
34	hungry
33	finish
33	snap
33	fuzzy
33	tigger
33	matter
32	pumpkin
32	daddy's
32	cheerios
32	hop
32	lot
32	square
32	shut
32	picture
32	won't
31	dada
31	stuck
31	while
31	sing
31	gee
31	paul
30	build
30	rolling
30	toe
30	press
30	you'll
30	monster
30	climb
30	tootsies
30	carrots
30	paper
30	farmer
29	mow
29	ball
29	putting
29	fun
29	airplane
29	butter
29	hit
29	making
28	cereal
28	sweetheart
28	else
28	blowing
28	use
28	fly
28	piglet
27	nothing
27	refrigerator
27	music
27	everything
27	check
27	bubbles
27	him
27	shoulders
26	thirsty
26	gone
26	bounce
26	thought
26	taking
26	sleepy
26	balloons
26	joe
26	doggies
26	cute
26	real
26	dad
25	yep
25	tractor
25	stuff
25	grandma
25	ouchie
25	cookies
25	monkey
25	whoopsie
24	everywhere
24	dollie
24	wave
24	blocks
24	nope
24	made
24	lunch
24	diapie
24	saw
24	fur
23	froggie
23	bonk
23	bunnies
23	fast
22	buddy
22	rosy
22	black
22	happened
22	walking
22	next
22	morning
21	pie
21	ho
21	comb
21	bert
21	tape
21	called
21	tick
21	umbrella
20	rock
20	being
20	tummy
20	door
20	pumpkins
20	joseph
20	shoes
20	flower
20	low
20	dump
19	glasses
19	potatos
19	smart
19	caterpillar
19	drinkie
19	touch
19	lion
19	shoe
19	driver
19	last
19	sounds
19	oatmeal
19	table
19	chewing
19	it'll
18	santa
18	mean
18	somebody
18	o'clock
18	fish
18	alone
18	fishie
18	bet
18	ray
18	chickie
18	remember
18	running
18	n
18	market
18	enough
18	teeth
17	snowman
17	triangle
17	crayons
17	mittens
17	puzzle
17	slow
17	giving
17	having
17	binkie
17	yesterday
17	animal
17	cards
17	until
17	soon
17	turtle
17	squeak
17	mouth
17	birthday
17	yumyum
17	probably
16	service
16	drive
16	sunshine
16	kitchen
16	yuckies
16	tired
16	teethies
16	spaghetti
16	we've
16	soap
15	talk
15	chicken
15	saying
15	dinosaur
15	dat
15	computer
15	lotion
15	front
15	clop
15	melon
15	binkies
15	splat
15	lap
15	pieces
15	letter
15	toys
15	sleeping
15	chair
15	yogurt
15	lost
14	am
14	count
14	scratchy
14	fine
14	spit
14	candle
14	working
14	dinner
14	winnie
14	flying
14	slippy
14	cutie
14	bears
14	toilet
13	stinky
13	warm
13	kitty's
13	lie
13	rain
13	bag
13	pictures
13	jay
13	bambi
13	pet
13	twenty
13	giraffe
13	duckie
13	pan
13	never
13	noodles
13	crazy
13	hope
13	dropped
12	ah
12	neat
12	drinking
12	buzz
12	sticky
12	pussycat
12	dance
12	sleep
12	slipper
12	feeties
12	work
12	busy
12	set
12	hammer
12	either
12	bread
12	been
12	everybody
12	clip
12	color
12	soft
12	backwards
11	pillow
11	breakfast
11	care
11	best
11	pack
11	tail
11	quick
11	far
11	click
11	corn
11	waving
11	sheep
11	sunny
11	willy
11	buckets
11	listen
11	done
11	many
11	turkey
11	place
11	bubble
11	shaking
11	peaches
11	always
11	washcloth
11	keys
11	drop
11	socks
10	cows
10	excited
10	apple
10	hair
10	runny
10	white
10	air
10	reading
10	trees
10	song
10	fussy
10	cut
10	cry
10	lived
10	jack
10	rabbits
10	diamond
10	mother
10	throwing
10	koala
10	mcgregor
10	cleaning
10	standing
10	zoom
10	supper
10	reason
10	resting
10	recording
10	plays
10	couldn't
10	actually
10	adam
9	mouse
9	waiting
9	different
9	feather
9	name
9	pig
9	feetsies
9	watching
9	finished
9	tweety
9	block
9	ear
9	lego
9	caught
9	crayon
9	card
9	crawl
9	fussing
9	kind
9	cinderella
9	underarm
9	cup
9	bottom
9	after
9	pocket
9	applesauce
9	pudding
9	haven't
9	macdonald
9	bike
9	eeyore
9	sir
9	twist
9	waffles
9	carrot
9	half
9	outfit
9	holding
9	family
9	oven
9	buttons
9	tissue
9	wiping
8	kanga
8	spinach
8	nugget
8	lions
8	slip
8	emmy
8	kittens
8	helicopter
8	course
8	oscar
8	able
8	peanut
8	tippy
8	ribbet
8	smells
8	milk
8	happen
8	quite
8	cough
8	rye
8	kleenex
8	barn
8	hippopotamus
8	tweet
8	alligator
8	sticking
8	once
8	diapers
8	small
8	peep
8	biting
8	you've
8	mickey
8	nana's
8	favorite
8	hugs
8	whatever
8	baskets
7	achoo
7	somersault
7	afraid
7	ouch
7	bouncing
7	chilly
7	bracelet
7	dancing
7	hercules
7	raining
7	clippers
7	packing
7	thanks
7	instead
7	balls
7	bumpy
7	magnets
7	someone
7	oranges
7	hush
7	row
7	hiding
7	shirt
7	person
7	pear
7	groceries
7	tiggers
7	poop
7	opened
7	tickling
7	cornfield
7	leaf
7	missing
7	mattress
7	fasten
7	opens
7	faces
6	cover
6	goldilocks
6	slipping
6	magnet
6	doghouse
6	birds
6	box
6	falling
6	papers
6	talking
6	problem
6	palace
6	ribbon
6	hands
6	where'd
6	swing
6	darn
6	baseball
6	walker
6	haha
6	phones
6	grandpa
6	garden
6	remote
6	boogies
6	raccoons
6	policeman
6	fingernails
6	peekaboo
6	sofa
6	birdie
6	football
6	broom
6	happens
6	bucket
6	noises
6	sisters
6	buster
6	patches
6	sweep
6	crabby
6	arms
6	truck
6	puppet
6	barrettes
6	definitely
6	noodle
6	golden
6	choose
6	spin
6	batteries
6	ticklish
5	closed
5	bah”
5	hippety
5	sandwich
5	tosses
5	pointed
5	gus
5	ears
5	changed
5	bat
5	somewhere
5	stinker
5	cats
5	moose
5	headed
5	goldfish
5	myself
5	messing
5	sick
5	nasty
5	bringing
5	purple
5	halloween
5	bright
5	slopping
5	yawn
5	tadah
5	poppy
5	pacifier
5	forest
5	colors
5	sticks
5	covers
5	bow
5	school
5	body
5	bowl
5	octopus
5	seeing
5	gotten
5	trash
5	granny
5	windy
5	yet
5	pages
5	patchy
5	controller
5	adore
5	ever
5	dogs
5	slippers
5	jumping
5	tasty
5	frogs
5	dotty
5	legos
5	moving
5	spoon
5	feels
5	eve
5	leg
5	curly
5	frog
5	jonah
5	cheeto
5	tippietoe
5	chugga
5	pacie
5	picachu
5	hiccups
4	bigger
4	bingo
4	promise
4	mockingbird
4	juicie
4	rattles
4	macaronis
4	ducks
4	rings
4	sleepies
4	reindeer
4	exactly
4	underarms
4	key
4	control
4	eyore
4	barrette
4	pickles
4	helping
4	goofy
4	although
4	fill
4	uhhum
4	video
4	sara
4	squirrel
4	bray
4	telling
4	life
4	hoppity
4	banging
4	frosty
4	taping
4	rather
4	asked
4	pointing
4	strawberries
4	roar
4	squish
4	beads
4	kick
4	uses
4	grabbing
4	figured
4	shoulder
4	roosters
4	cars
4	microwave
4	mailbox
4	twelve
4	donna
4	empty
4	muffin
4	feeling
4	helper
4	dig
4	squash
4	dial
4	sister
4	rooster
4	spins
4	tortoise
4	toes
4	oval
4	couple
4	everyone
4	cradle
4	pears
4	carpet
4	teacher
4	teething
4	missy
4	sock
4	sticker
4	clock
4	fussies
4	turning
4	washing
4	harder
4	holder
4	digger
4	aw
4	city
4	elizabeth
4	itches
4	leaning
4	snowman's
3	mothers
3	flashlight
3	carl
3	sandals
3	tiger
3	usually
3	strawberry
3	thermometer
3	amen
3	zebra
3	fishies
3	draw
3	mustard
3	humpty
3	pooh's
3	climbing
3	puppies
3	sad
3	lettuce
3	sumpin
3	finally
3	pooping
3	crash
3	lever
3	camel
3	laying
3	bonkie
3	hairie
3	caw
3	messy
3	wearing
3	stretches
3	exciting
3	minnows
3	master
3	calling
3	secret
3	review
3	leaving
3	tickles
3	untied
3	pegasus
3	squirrels
3	bees
3	hanging
3	teletubby
3	magazine
3	outside
3	leaves
3	dirt
3	matthew
3	ribbons
3	buckled
3	rice
3	megan
3	jasmine
3	flip
3	hades
3	weasel
3	wild
3	apricots
3	picnic
3	lady
3	knocking
3	lock
3	letters
3	basement
3	timmer
3	allowed
3	pajamas
3	spilling
3	couch
3	kangaroo
3	zippers
3	tootsie
3	scrubby
3	leopard
3	dishes
3	calculator
3	terry
3	king
3	kissing
3	juicy
3	apples
3	exersaucer
3	house
3	labels
3	drum
3	accident
3	ben
3	soiled
3	bury
3	garbage
3	singing
3	bought
3	whispering
3	pinch
3	abu
3	awful
3	messes
3	beast
3	horsies
3	boogie
3	raisin
2	gorilla
2	tyrese
2	brighter
2	berries
2	concentrating
2	elephants
2	pulling
2	tight
2	kitties
2	roaming
2	bounces
2	yummies
2	xavier
2	loving
2	polite
2	beetle
2	ashley
2	ashes
2	listened
2	kaboom
2	emmy's
2	surprise
2	cushions
2	numnum
2	hitting
2	bench
2	crying
2	quilt
2	clever
2	fence
2	visit
2	slobber
2	whistle
2	owl
2	rinse
2	swallow
2	gums
2	toasted
2	pineapple
2	crinkly
