Freq	Type
3188	you
1358	the
1084	no
1074	i
1070	a
982	oh
980	it
940	that
936	here
917	to
837	yeah
718	your
690	okay
688	henry
684	this
665	what
637	and
602	we
576	that's
526	get
472	are
472	in
467	don't
462	see
444	look
425	it's
425	one
409	go
407	now
403	gonna
393	there
391	do
373	let's
363	have
362	kitty
357	on
356	baby
349	like
349	uhoh
344	put
342	up
338	me
322	mommy
321	want
318	i'm
305	for
303	not
303	xavier
300	say
297	maggie
291	is
276	with
274	my
271	can
270	wanna
266	all
255	out
250	he
249	sweetie
248	just
242	good
234	so
227	too
224	got
221	back
220	boy
216	book
214	little
208	some
207	be
194	of
191	huh
189	eat
185	down
185	them
184	ma
183	hi
183	where
183	but
181	well
180	play
180	stuff
180	girl
175	stop
173	hey
169	yes
166	more
160	big
151	can't
151	take
148	she
147	right
147	read
146	they
146	i'll
146	ready
145	did
144	think
133	why
131	alright
131	off
131	k
129	these
128	again
127	oops
124	moo
120	need
119	toy
119	over
114	honey
113	come
112	then
110	pooh
109	if
107	nose
103	because
102	try
100	sweet
100	how
99	bunny
98	at
97	her
91	him
90	ball
90	what's
89	something
88	there's
88	thing
87	very
87	daddy
87	hello
85	sit
84	hen
82	getting
82	byebye
79	pee
79	time
77	about
76	make
76	bottle
75	could
74	still
74	nice
73	here's
73	pie
72	where's
72	wait
72	cat
71	car
70	was
70	we'll
70	when
70	going
68	toys
68	mommy's
68	lemme
67	he's
66	vas
66	didn't
65	way
65	his
64	day
64	sorry
64	has
63	other
63	really
63	those
63	open
63	around
63	pretty
63	said
62	meow
62	better
62	mouth
62	funny
61	mama
61	ew
60	who
60	under
60	by
59	walk
59	hair
58	yourself
58	else
57	keep
56	cake
56	doing
56	water
56	books
56	sleepy
53	watch
52	blue
52	hot
52	throw
51	move
51	done
51	peekaboo
51	leave
51	head
51	juice
50	patty
50	nothing
49	babies
48	love
48	cup
48	orange
47	turn
47	blankie
47	will
47	mess
47	woody
47	elmo
47	from
46	stay
46	spoon
46	sure
46	gotta
46	today
46	away
46	three
46	or
46	our
45	doggie
45	tired
45	feet
45	find
45	green
45	new
44	room
44	whoops
44	silly
44	went
44	even
44	doesn't
43	bread
43	clean
43	please
43	oopsie
42	bear
42	let
42	goes
42	phone
41	work
41	cow
41	food
41	tell
41	yum
41	bed
40	give
40	bad
40	pot
40	man
40	dyeisha
40	careful
40	yellow
40	apple
40	sing
40	side
39	mkay
39	heart
39	box
39	should
39	drink
38	house
38	whole
38	me's
38	face
37	won't
37	baba
37	she's
37	lay
37	talk
36	you'll
36	bite
36	yet
36	hurt
36	mother
36	mean
35	god
35	hard
35	were
35	pattycake
35	nana
34	bout
34	does
34	clothes
34	help
34	stand
34	lee
34	says
34	fall
34	wrong
34	cute
34	press
33	never
33	coffee
33	bring
33	rabbit
33	door
33	milk
33	first
33	probably
33	piggy
32	teeth
32	foot
32	hand
32	making
32	playing
32	nap
32	bit
32	long
32	horsie
32	dirty
32	would
32	shirt
31	pear
31	cold
31	tigger
31	sun
31	before
31	guess
30	yay
30	dog
30	been
30	talking
30	hold
30	looking
30	wash
30	though
30	everything
29	uhuh
29	belly
29	finish
29	chair
29	knee
29	eyes
28	being
28	much
28	things
27	ear
27	pick
27	gimme
27	people
27	pull
27	fun
27	jesus
27	block
26	body
26	blocks
26	happy
26	stinky
26	made
26	cool
25	taste
25	noise
25	which
25	alone
25	yummy
25	binkies
25	mom
25	cheese
25	dada
25	wow
25	buzz
25	through
25	after
25	had
25	birthday
24	maybe
24	fat
24	wipe
24	button
24	picture
24	color
24	story
24	sweetheart
24	bag
23	five
23	d
22	likes
22	lot
22	whoa
22	learn
22	sister
22	bus
22	own
22	banana
22	duck
22	purr
22	next
22	bird
22	yours
22	throwing
22	whoopsie
22	beautiful
22	chicken
21	any
21	finger
21	fell
21	push
21	nope
21	neigh
21	ya
21	vasie
21	anymore
21	potato
21	binkie
21	gee
21	wave
21	kitchen
21	hit
21	together
21	only
21	swing
20	pack
20	self
20	thirsty
20	pay
20	taking
20	microphone
20	wants
20	old
20	basket
20	ring
20	sweeters
20	than
20	ain't
20	anyway
20	quack
20	coming
19	as
19	eggs
19	pants
19	crying
19	maggie's
19	hug
19	rainbow
19	mister
19	balloons
19	supposed
19	real
19	fix
19	barbie
19	bouncie
19	top
19	mad
19	bath
19	thought
19	eight
19	puzzle
19	boo
18	climb
18	you've
18	great
18	shoe
18	crazy
18	black
18	dry
18	comes
18	almost
18	inside
18	kinda
18	another
18	baebae
18	thirty
18	peter
18	baa
18	who's
18	song
18	balloon
18	shake
18	quiet
18	happened
18	hat
18	always
17	mirror
17	hungry
17	until
17	table
17	enough
17	eating
17	night
17	lunch
17	floor
17	start
17	square
17	diaper
17	kitty's
17	sealie
17	into
17	listen
17	last
17	lion
17	must
17	most
17	stink
16	tiny
16	dat
16	cheeto
16	breakfast
16	cracker
16	might
16	animals
16	roll
16	walking
16	fingers
16	favorite
16	uhhuh
16	daddy's
16	haven't
16	egg
16	idea
16	remember
16	crawl
15	wouldn't
15	wish
15	sleep
15	page
15	sick
15	neat
15	light
15	ouch
15	dollie
15	found
15	came
15	everywhere
15	puppy
15	name
15	fine
15	drinkie
15	fussing
15	show
15	feel
15	fit
15	mine
15	took
15	call
15	already
15	pet
14	am
14	mittens
14	cereal
14	used
14	bubble
14	smart
14	tummy
14	part
14	kiss
14	wonderful
14	monster
14	many
14	sitting
14	dropped
14	lady
14	hands
14	kisses
14	ty
14	uncle
14	barney
14	dyeisha's
14	clock
14	twenty
14	upstairs
14	fish
14	stuck
14	excited
14	shoes
14	fuzzy
14	cookie
14	dinosaur
14	piglet
14	indigo
14	kitten
13	left
