Freq	Type
1043	you
708	a
463	the
437	oh
395	it
365	your
354	yeah
299	huh
297	i
253	see
249	in
235	at
232	go
232	no
226	there
224	to
204	put
193	are
187	can
181	and
174	we
173	on
172	one
169	mom
162	that's
162	here
153	do
151	what
148	up
145	whoa
145	okay
143	too
137	say
137	wanna
129	hi
128	ew
124	out
120	yes
119	down
116	uhoh
111	it's
106	all
102	did
102	there's
101	get
98	have
98	book
95	that
91	some
91	oops
90	tabitha
89	look
87	is
85	of
84	don't
82	gonna
82	got
76	let's
75	air
74	back
74	march
69	or
69	little
66	dog
65	it'll
64	off
64	with
63	mommy
63	want
62	now
60	play
60	for
60	her
60	open
59	over
59	thing
58	ah
56	like
56	ease
55	eat
54	ball
54	me
53	well
51	good
50	again
49	ready
49	them
49	side
48	more
47	where
47	right
47	water
45	but
45	nose
45	hey
44	this
44	shoe
42	dakota
42	if
42	not
41	other
41	my
41	make
41	need
40	take
40	think
40	come
40	whoops
39	sit
39	three
39	way
38	can't
38	ear
38	boom
37	does
37	ann
37	just
37	try
37	head
36	hello
35	m
35	throw
35	doggie
34	pretty
34	yuck
33	tickle
32	read
32	juice
32	jump
31	though
31	who
31	tim
30	be
30	how
29	outside
29	close
29	bottle
28	so
27	boy
27	block
27	says
27	eight
27	dirty
27	could
27	byebye
26	please
26	him
26	peekaboo
26	was
26	his
26	animal
26	push
26	hold
25	turn
25	rattle
25	then
25	alright
25	these
24	time
24	pig
24	cow
24	better
24	l
23	lady
23	stuff
23	chair
23	rabbit
23	fine
23	baby
22	roll
22	wow
22	i'm
22	aw
22	she
22	why
22	lock
22	ears
21	man
21	big
21	else
21	fall
21	finger
20	balloons
20	pull
20	noise
20	timmy
20	cookie
20	mouth
20	music
20	move
20	heavy
19	knee
19	chew
19	sweetie
19	has
19	ma
19	sweet
19	door
19	window
19	goodness
19	stairs
18	toy
18	clifford
18	ya
18	still
18	they
18	old
18	froggie
18	shake
18	puppy
17	around
17	silly
17	i'll
17	going
17	k
17	pear
17	bear
17	low
17	much
17	hard
16	telephone
16	gotta
16	another
16	sock
16	uhhuh
16	dough
16	tape
16	together
16	neigh
16	girl
16	those
16	paper
16	fishie
15	very
15	were
15	mouse
15	bunny
15	stick
15	miss
15	balloon
15	daddy's
15	away
15	zip
15	kinda
15	cute
15	let
15	hat
15	box
14	foot
14	tail
14	will
14	yourself
14	almost
14	yep
14	hair
14	snack
14	snowman
14	walk
14	pattycake
14	duck
14	moo
14	piece
14	day
14	he
14	six
14	our
14	upstairs
13	goes
13	lip
13	rye
13	computer
13	keep
13	whole
13	feet
13	sure
13	kiss
13	mail
13	about
13	sorry
13	turtle
13	yucky
13	pumpkin
12	toe
12	five
12	any
12	legs
12	room
12	careful
12	fell
12	elephant
12	baa
12	real
12	should
12	itch
12	help
11	even
11	sticky
11	bring
11	happy
11	daddy
11	blanket
11	am
11	from
11	went
11	done
11	mama
11	under
11	tippy
11	nope
11	nothing
11	santa
11	talk
11	tick
11	hand
11	leaf
11	lay
11	may
10	tub
10	maybe
10	build
10	ago
10	socks
10	looks
10	bet
10	lot
10	ten
10	cart
10	into
10	birthday
10	brush
10	doesn't
10	dance
10	phone
10	n
10	when
10	sitting
10	stand
10	seven
10	bert
10	ubb's
10	had
10	work
9	peep
9	found
9	new
9	icy
9	called
9	ever
9	cereal
9	ring
9	dump
9	frog
9	left
9	use
9	card
9	leg
9	drink
9	didn't
9	horsie
9	monkey
9	dinosaur
9	melon
9	car
9	oopsie
8	lee
8	really
8	rush
8	yellow
8	bonk
8	squish
8	barking
8	wet
8	doll
8	something
8	zipper
8	blow
8	“i'll
8	sleep
8	he's
8	body
8	first
8	honey
8	twist
8	cup
8	home
7	warm
7	name
7	frosty
7	ark
7	taste
7	legos
7	made
7	beads
7	tissue
7	bird
7	dry
7	barn
7	run
7	apart
7	backwards
7	top
7	barrettes
7	stuck
7	truck
7	beep
7	check
7	lid
7	face
7	bit
7	through
7	eyes
7	thirsty
7	kisses
7	policeman
7	aren't
7	as
7	belly
7	birdie
7	cheerios
7	lion
7	tongue
7	by
7	yet
7	clap
7	sun
6	toes
6	because
6	bus
6	give
6	ribbon
6	case
6	roo
6	butterfly
6	full
6	hop
6	eve
6	watermelon
6	shoes
6	soon
6	bow
6	far
6	dada
6	plant
6	hug
6	lunch
6	yum
6	bed
6	glass
6	great
6	funny
6	airplane
6	helicopter
6	change
6	squeak
6	bug
6	nice
6	took
6	add
6	own
6	clothes
6	break
6	light
6	bout
6	able
6	lime
6	bib
6	sand
6	being
6	coaster
5	arm
5	fence
5	trees
5	circle
5	pie
5	rooster
5	s
5	won't
5	blankie
5	bounce
5	umbrella
5	nap
5	kittens
5	reach
5	uhuh
5	hurt
5	elmo
5	indian
5	last
5	waffle
5	listen
5	show
5	eating
5	fruit
5	blue
5	looking
5	quack
5	blocks
5	chickie
5	flip
5	applesauce
5	crackers
5	touch
5	floor
5	tiger
5	giraffe
5	letter
5	heart
5	fan
5	star
5	towel
5	fish
5	catch
5	stinker
5	button
5	lick
5	favorite
5	carrot
5	wrong
5	mkay
5	kind
5	might
5	hands
5	easy
5	tonight
4	refrigerator
4	dear
4	while
4	watch
4	plum
4	rinse
4	finish
4	milk
4	grass
4	sound
4	lean
4	cool
4	tree
4	rest
4	stop
4	bright
4	anymore
4	megan
4	bag
4	mittens
4	closed
4	sore
4	meow
4	hope
4	feels
4	cord
4	leaves
4	strawberries
4	basket
4	orange
4	slipper
4	pooh
4	who's
4	moon
4	happen
4	soap
4	different
4	smell
4	bunch
4	wore
4	closet
4	drop
4	thought
4	cards
4	boo
4	bike
4	mattress
4	i'd
4	probably
4	ounce
4	squirrels
4	call
4	comes
4	neat
4	pen
4	inside
4	quick
4	said
4	diaper
4	oop
4	laying
4	cheese
4	needs
4	pacifier
