Freq	Type
8047	you
3759	the
2695	ew
2413	i
2073	oh
1731	that
1622	are
1593	it
1543	a
1409	here
1166	and
1127	no
1113	do
1054	to
1049	we
1032	what
1000	your
983	aw
938	see
925	yeah
874	henry
862	ann
857	go
849	don't
825	there
803	okay
761	be
760	have
738	all
732	is
713	me
711	in
642	i'm
601	that's
587	mommy
582	at
556	for
553	out
544	on
540	lee
530	baby
530	look
521	kitty
503	get
493	where
493	gonna
489	put
484	with
475	want
465	like
461	one
455	my
454	say
453	he
437	little
434	good
432	up
410	let's
408	eat
391	it's
389	now
376	so
373	down
363	boy
362	play
359	pee
349	hi
348	big
345	not
339	or
330	d
330	come
325	just
309	sweetie
308	got
300	way
292	ah
291	more
285	but
283	huh
280	wanna
279	op
267	she
264	them
263	ease
257	l
257	aunt
251	book
248	was
243	i'll
242	they
239	hey
237	“i'll
236	back
230	going
230	by
224	some
222	what's
213	read
204	did
203	were
201	purr
200	right
200	thing
199	sweet
196	roo
192	his
164	key
163	if
160	think
159	gotta
158	him
156	own
153	honey
151	well
146	alright
137	knee
135	ring
134	oops
133	there's
131	watch
129	very
128	try
128	give
127	bunny
127	then
125	hand
123	head
120	mommy's
119	toy
118	lie
117	air
116	something
115	cake
112	when
111	eight
111	as
110	getting
110	ready
109	let
109	t
104	ear
104	bottle
104	bar
103	old
102	other
102	lemme
101	has
101	k
100	hat
99	from
98	low
97	bed
96	he's
94	m
91	bet
91	hold
89	car
88	hair
88	hell
87	nose
86	foot
85	green
78	piggy
78	goes
78	could
77	fat
74	heart
74	may
74	bus
73	done
73	will
72	funny
72	bear
72	didn't
71	really
70	ho
68	bit
67	books
67	mama
67	bite
67	again
66	pick
65	any
65	first
64	rye
64	bah
64	pig
64	pot
64	cup
63	lay
63	take
63	n
62	such
61	cow
60	job
60	babies
60	tell
59	fun
59	eyes
59	went
58	careful
57	make
57	oop
57	happy
56	gimme
56	pop
56	hard
55	dry
55	friend
54	clap
53	wait
53	door
53	hot
52	icky
52	box
51	oopsie
51	sigh
50	whole
50	stay
50	she's
49	isn't
49	swing
48	neigh
48	ants
47	blankie
47	clean
47	baba
47	doggie
45	another
45	mean
45	please
44	rabbit
44	belly
44	coming
