Freq	Type
7525	you
2634	the
2290	i
1831	oh
1738	a
1712	ew
1698	that
1416	it
1384	what
1379	go
1277	here
1207	no
1200	are
1184	do
1184	your
968	to
951	we
910	this
890	okay
857	and
851	huh
846	all
845	get
810	good
810	is
777	see
764	me
757	there
684	ah
672	don't
649	gonna
606	in
598	up
595	of
581	one
579	for
564	my
545	come
520	be
517	can
495	got
493	i'm
490	want
475	on
470	out
468	baby
464	have
460	with
445	wanna
442	aw
418	put
411	it's
402	that's
395	ease
387	not
384	did
358	down
343	dillon
343	let's
339	like
337	back
323	yes
322	way
315	play
309	how
299	mommy
297	more
294	where's
294	where
289	look
283	alright
282	what's
278	t
275	there's
270	think
270	mama
270	off
268	gotta
264	just
261	l
252	some
251	too
250	big
248	pee
246	hi
238	lee
235	right
228	say
226	by
225	itty
224	or
223	can't
223	take
221	why
220	thing
220	try
219	they
216	so
212	i'll
210	let
209	them
198	we'll
196	whole
192	give
188	bout
181	him
181	over
168	done
164	little
162	eat
162	hello
160	wheat
158	his
155	those
149	these
148	very
141	ubb's
138	ready
135	d
132	own
131	bear
131	key
129	water
129	bite
123	here's
121	air
121	well
119	pooh
118	tell
116	getting
111	when
111	really
111	stop
109	k
109	then
109	mandy
107	chick
105	gimme
104	use
103	yeh
103	hands
103	roo
101	hand
101	if
100	better
99	“i'll
96	nose
96	turn
96	would
95	make
95	pig
93	wait
93	cup
91	mama's
89	goes
89	drink
84	need
84	at
84	purr
83	other
82	daddy
81	will
81	should
79	sit
77	chair
75	hit
74	read
72	nah
71	girl
70	careful
70	bean
69	man
69	op
68	cake
67	comes
67	clean
64	close
62	any
62	wet
61	mommy's
61	lemme
61	please
61	mister
61	m
60	feel
60	ouch
58	coming
58	pick
55	yummy
55	honey
55	eight
54	neigh
54	s
52	belly
52	from
52	yum
51	bit
51	low
50	happy
50	room
49	blue
49	went
48	mean
48	oops
47	you've
47	wipe
47	piece
46	another
46	ought
46	maybe
46	fur
45	bo
44	silly
44	ho
43	though
43	finish
42	feet
42	first
41	nope
41	while
41	hat
40	bring
40	clap
39	yellow
39	dry
39	bath
39	under
37	us
36	boneen
35	cry
35	had
35	bowl
35	fall
35	pretty
35	cut
34	bill
34	poopie
34	eating
34	cat
33	peas
33	mom
33	orange
33	bed
32	ants
31	cheerios
31	knee
31	looks
31	tree
31	yet
30	babies
30	bad
30	fly
30	icky
30	wore
29	chips
29	window
29	white
28	teddy
28	drop
28	emmy
28	uppie
27	guess
27	run
27	rest
27	ann
27	later
27	sing
26	real
25	lie
25	blah
25	n
25	rye
25	might
24	dear
24	pit
24	check
23	else
23	cheerio
23	fit
23	place
22	end
22	wing
22	dum
22	ear
22	mad
22	black
21	straw
21	taste
21	stir
21	bag
21	hum
20	best
20	handsome
20	babe
19	chill
19	bouncing
19	cracker
19	add
19	blow
19	sitting
19	wind
19	lettuce
19	mandy's
18	drum
