Freq	Type
8371	you
2294	it
2292	are
2089	the
2030	that
1954	oh
1831	and
1822	go
1800	me
1576	no
1526	what
1411	to
1390	at
1377	do
1342	on
1341	a
1320	l
1317	yeah
1276	this
1276	we
1252	there
1226	your
1160	all
1156	is
1147	in
1090	come
1087	see
1084	ma
969	get
955	that's
927	hen
926	i
916	one
909	up
863	don't
856	here
855	for
842	can
842	be
837	look
812	put
808	or
808	good
806	i'm
801	out
773	lee
768	like
698	where
674	gonna
671	i'd
653	right
632	ew
629	let's
617	it's
617	baby
601	want
594	read
582	pee
537	little
525	my
521	own
513	down
486	he
454	wanna
442	uhoh
429	huh
426	eat
422	boy
421	of
413	girl
411	more
389	how
382	big
380	with
375	kit
368	got
368	op
361	s
358	say
351	not
351	it'll
332	what's
319	ease
318	well
309	i'll
304	book
303	way
303	she
301	can't
301	okay
300	air
298	but
293	so
289	man
282	some
279	have
269	now
256	feet
251	d
243	rye
242	sweet
240	known
239	eight
234	use
233	why
223	off
222	gotta
207	let
207	old
200	oops
196	thing
194	kitty
193	then
193	play
186	bah
185	hi
185	other
182	them
180	pooh
174	gee
174	too
169	will
169	his
167	over
166	hand
160	t
160	we'll
156	me's
149	hey
144	oink
144	ice
142	ear
141	k
137	icy
137	hair
136	foot
135	moo
135	make
135	shoe
133	they
133	very
132	sit
132	back
130	any
129	was
129	fun
127	who
124	end
124	n
123	by
123	did
120	when
120	cake
118	her
117	getting
117	around
117	cup
116	need
115	fat
114	few
113	find
112	cat
110	ann
109	purr
108	wheat
107	patty
107	pick
106	should
106	bird
103	ouchie
101	you'll
100	still
99	bear
99	knee
96	mama
94	chair
93	aim
93	matt
93	hell
93	ring
92	bottle
89	whole
89	ah
89	bit
88	key
88	done
87	where's
87	first
84	fall
83	wrong
82	bunny
81	low
81	view
80	try
79	bar
79	bet
77	tell
76	ink
76	bring
75	oopsie
74	job
73	pig
73	pretty
72	went
71	ball
67	three
67	show
66	again
66	goes
66	nice
66	hat
64	he's
64	bite
63	lie
63	ride
63	mom
63	hold
62	beak
61	open
61	fur
61	lemme
61	yum
60	shirt
60	our
59	stir
59	ought
59	pat
58	bus
58	ready
58	alex
57	us
57	sure
56	food
56	hurt
56	rain
56	may
56	bread
54	lean
54	daddy
54	there's
54	green
53	winnie
52	lay
52	sing
52	ouch
52	car
52	fit
51	beep
51	xavier
51	feel
50	looks
50	pop
50	face
50	roll
49	might
49	paul
48	bell
47	fly
47	eggs
47	you'd
47	pants
46	juice
46	nose
46	she's
46	stay
46	bed
46	turn
44	yet
44	ale
44	hot
44	fell
44	room
44	jump
43	here's
43	ray
43	ever
43	head
43	walk
43	night
42	had
42	lied
42	clap
42	apple
42	wet
41	m
41	add
41	chew
40	oop
40	drink
40	mike
39	pot
39	him
39	guess
39	pin
38	pen
38	mean
38	wait
37	dye
37	judy
37	bake
37	hours
37	weak
36	run
36	love
36	pull
36	mine
35	yummy
35	ups
35	gets
35	hard
34	hit
34	funny
34	god
34	beat
33	light
33	fussing
33	work
33	piece
32	white
32	take
32	dry
32	makes
32	rattle
32	favor
32	wipe
32	knock
32	clink
32	dad
31	soak
31	ho
31	press
31	sweetie
31	else
31	cook
31	mall
30	books
30	help
30	lime
30	babies
30	fuzz
29	blow
29	hide
29	v
29	sell
29	idea
29	real
29	shake
29	must
29	than
29	eyes
29	phone
28	many
28	king
28	pit
28	cheery
28	ain't
27	bag
27	full
27	bay
27	better
27	please
27	been
26	came
26	putting
26	shut
25	meal
25	sitting
25	late
25	while
25	blue
24	pray
24	aunt
24	keep
24	likes
24	share
24	hope
24	rest
24	babe
24	care
24	pack
24	peter
24	yes
24	butter
24	neat
23	wore
23	pan
23	york
23	dude
23	meat
22	shine
22	mag
22	swing
22	bo
22	dog
22	long
21	mickey
21	ran
21	could
21	thirst
21	yell
21	sorry
21	fittis
20	allen
20	lit
20	bert
20	yellow
20	tear
20	mile
20	time
20	hop
20	cow
19	pear
19	mess
19	chin
19	don
19	bean
19	x
19	looked
19	ten
19	heard
19	cry
18	if
18	aid
18	writes
18	fine
18	pay
18	fill
18	water
18	wants
18	pet
18	kiss
18	honey
18	wide
18	joy
17	kitten
17	move
17	egg
17	maybe
17	poopie
17	pink
17	wall
17	word
17	mice
16	fan
16	button
16	poor
16	act
16	he'll
16	cut
16	crack
16	watch
16	eating
16	leap
16	order
16	bum
16	nope
15	daddy's
15	paper
15	early
15	home
15	bad
15	raining
15	fuss
15	feed
15	flow
15	clean
15	day
15	gold
15	house
14	toot
14	quite
14	fits
14	joke
14	since
14	wrap
14	five
14	base
14	bead
14	ubb's
14	even
14	dear
14	miss
14	oven
13	played
13	cats
13	call
13	pile
13	wake
13	chick
13	she'll
13	girlie
13	keys
13	cheese
13	who's
13	fig
13	cookie
13	does
13	lots
13	part
13	stick
13	once
13	ty
12	arm
12	buzz
12	ways
12	today
12	those
12	adam
12	eats
12	ernie
12	dump
12	as
12	won't
12	kinda
12	purse
12	tick
12	lick
12	yeh
12	ears
12	chalk
12	boo
12	kid
11	third
11	onto
11	fight
11	“i'm
11	rough
11	much
11	fellow
11	poop
11	booboo
11	uppie
11	ha
11	short
11	girla
11	throw
11	best
11	were
11	fuzzy
11	eddie
11	away
10	horse
10	finally
10	hang
10	thought
10	lot
10	hops
10	i've
10	we've
10	though
10	goal
10	tin
10	bless
10	ask
10	dirt
10	things
10	fake
10	hug
10	fussy
10	thirty
10	gots
10	puts
10	these
9	al
9	dum
9	sheet
9	either
9	“i'll
9	milk
9	row
9	stew
9	duck
9	num
9	wick
9	wash
9	shout
9	close
9	later
9	butts
9	itsy
9	hurts
9	bat
9	finish
9	has
9	pump
9	made
9	slow
9	rock
8	seem
8	free
8	mouth
8	belly
8	heart
8	liked
8	hera
8	earned
8	straw
8	which
8	tool
8	mix
8	mind
8	tree
8	money
8	ends
8	bing
8	jack
8	walking
8	runny
8	okey
8	owl
8	chime
8	batter
8	seat
8	peep
8	andy
8	comes
8	tiny
8	elmo
8	fitti
8	mood
8	fair
8	teeth
8	prayer
8	grab
8	course
7	pool
7	under
7	ark
7	kick
7	cold
7	men
7	sill
7	da
7	hands
7	never
7	found
7	mad
7	knees
7	spoon
7	tinky
7	fighting
7	heat
7	ax
7	said
