Freq	Type
4684	you
2664	the
1877	that
1802	it
1511	oh
1424	no
1171	to
1010	here
960	i
879	are
843	yeah
838	what
836	and
815	hen
800	your
799	see
790	there
722	go
718	in
711	k
698	do
681	is
678	can
648	on
600	don't
577	get
567	mommy
548	we
543	be
540	come
522	at
470	all
463	have
437	one
430	look
425	too
419	up
419	put
411	l
409	for
405	kitty
402	right
384	bay
381	now
377	huh
375	with
371	want
359	good
359	me
358	got
341	down
338	this
325	that's
320	ann
315	out
314	he
306	say
283	like
281	so
279	of
274	let's
270	back
260	knee
258	big
241	did
234	some
231	let
228	read
226	was
225	book
224	lit
223	them
223	not
222	more
220	boy
218	bunny
216	eat
215	there's
211	his
195	play
189	i'm
188	how
187	well
179	just
174	moo
174	thing
173	pee
171	but
169	feet
168	where
168	hi
167	ah
163	can't
163	lie
157	they
157	my
156	i'll
156	t
155	alex
145	lee
144	way
142	gonna
137	it's
136	oink
132	again
131	hey
131	over
130	thank
125	other
123	who
123	key
122	those
121	henry
119	where's
118	sit
117	why
117	or
117	what's
116	pooh
115	then
114	whole
112	whoa
112	yes
111	him
110	side
108	mom
108	ball
106	ready
106	going
105	foot
101	she
100	very
99	doing
99	ew
99	we'll
98	off
98	juice
98	about
97	her
96	here's
95	purr
95	lemme
95	something
95	ago
94	byebye
93	nose
93	by
92	paul
92	will
91	uhoh
90	stop
89	make
88	turn
87	fur
86	three
86	mow
84	watch
81	m
80	kit
79	wanna
79	boo
78	day
78	these
78	lay
78	rye
78	okay
77	mommy's
76	bus
75	has
75	bear
74	nice
74	done
74	goes
73	meow
72	help
71	miss
71	wrong
70	blue
70	bees
70	allen
70	pick
70	does
69	careful
69	own
69	beep
68	dog
68	water
68	cow
67	throw
67	oops
67	green
66	night
66	toy
66	left
65	around
65	from
65	could
64	tick
63	snot
63	says
62	dye
62	stuff
62	brown
62	hat
62	baby
61	through
61	car
61	box
61	move
61	take
61	don
60	would
60	didn't
60	really
60	try
60	think
59	getting
59	quack
59	finger
58	new
58	sound
58	doesn't
58	cookie
57	s
57	bing
56	doggie
56	funny
56	house
56	love
56	things
55	shoes
55	need
55	boom
55	yummy
55	silly
54	sorry
54	fell
53	bring
53	when
53	judy
53	away
53	give
53	knock
52	yum
51	which
50	d
50	mouth
50	who's
50	better
49	sure
49	pat
49	time
48	were
48	sir
48	because
48	ring
48	hot
48	smell
48	pig
47	dad
47	cat
47	jump
47	ya
46	said
46	neigh
46	he's
46	won't
45	cheese
45	job
45	find
45	stir
44	piggy
