Freq	Type
3253	you
2278	a
1326	the
1276	oh
1176	yeah
1137	it
962	i
927	your
909	no
847	okay
810	to
794	and
731	at
720	in
618	here
577	see
551	huh
537	henry
526	there
519	go
512	on
504	are
503	one
497	that
493	we
438	it's
429	get
423	ew
413	up
413	put
383	look
374	that's
373	out
373	too
350	all
350	have
342	can
335	say
333	do
322	don't
321	gonna
311	wanna
304	ear
288	kitty
284	what
284	now
280	let's
274	with
273	some
271	is
267	of
261	down
254	like
249	there's
247	for
239	this
234	whoa
231	little
230	mom
230	hi
230	book
228	ah
225	uhoh
225	me
209	mommy
207	back
201	yes
197	air
196	good
195	thing
194	not
194	want
192	did
187	come
182	or
179	just
174	well
172	got
171	take
169	eat
168	play
166	i'm
166	right
161	alright
158	again
158	oops
157	over
152	more
148	them
139	alex
134	moo
134	dog
132	so
131	but
131	read
131	off
131	ease
129	ann
126	hey
122	ready
119	baby
117	if
117	open
112	nose
108	they
107	juice
107	toy
106	tabitha
106	try
106	let
105	water
104	where
103	sit
103	make
102	her
100	doggie
100	big
100	him
99	ball
97	think
96	does
96	then
94	his
90	boy
89	very
89	car
89	three
89	he
88	side
88	was
88	byebye
86	be
86	other
83	goes
83	ma
82	turn
81	can't
81	my
79	knee
78	i'll
77	hello
76	could
75	cow
75	need
73	lay
73	hold
72	k
71	m
71	march
70	dad
70	why
70	allen
69	dakota
69	dough
68	better
68	time
67	though
66	l
66	way
66	sweetie
65	we'll
64	done
64	hand
63	move
61	push
61	who
60	please
59	bear
59	lemme
58	cookie
58	pooh
57	feet
57	pretty
56	blankie
56	eight
56	n
56	shoe
55	drink
55	has
55	finger
55	stuff
54	babe
54	these
53	house
53	because
53	bunny
53	blocks
52	careful
52	sorry
51	our
51	honey
51	chew
51	ya
51	room
49	she
48	head
48	rye
48	else
48	funny
48	says
48	noise
48	will
48	peekaboo
47	really
47	sure
47	away
46	were
46	girl
46	yummy
45	throw
45	old
44	bottle
43	when
43	lock
43	button
43	here's
43	day
43	tim
43	foot
43	whole
43	it'll
43	fine
43	uhhuh
42	box
42	top
42	babies
42	stop
42	mommy's
42	jump
42	ring
42	roll
42	whoops
41	going
41	six
41	animal
41	help
41	by
41	cup
41	leave
40	duck
40	clifford
40	close
39	meow
39	yay
39	five
39	dirty
39	yuck
39	upstairs
39	under
39	boom
39	wow
39	us
38	chair
38	fall
38	pull
38	any
38	first
38	would
38	bring
38	mouth
38	“i'll
37	how
37	door
37	hot
37	mess
37	ears
37	yourself
37	mkay
36	cat
36	nice
35	trying
35	books
35	toys
34	should
34	new
34	spoon
34	clean
34	orange
34	own
34	man
34	bird
33	stand
33	work
32	even
32	shake
32	aw
32	bet
32	neigh
32	talk
32	kit
32	elephant
31	rattle
31	pig
31	mama
31	oopsie
31	might
31	food
31	face
31	together
31	diaper
31	key
31	cheese
31	elmo
31	still
31	green
30	horsie
30	op
30	found
30	fell
30	tail
30	seven
30	through
30	around
30	much
30	rabbit
29	cold
29	doing
29	piece
29	picture
29	piggy
29	wrong
29	heavy
28	hard
28	tough
28	thought
28	find
28	tell
28	ubb's
28	pattycake
28	hurt
28	taste
28	basket
28	nah
27	couch
27	mouse
27	keep
27	wet
27	walk
27	baa
27	from
27	milk
27	run
26	lee
26	blow
26	dollie
26	goodness
26	those
26	took
26	went
26	ten
26	boo
26	another
26	end
25	ever
25	snack
25	fish
25	piglet
25	change
25	zip
25	rush
25	hair
25	add
25	telephone
25	tigger
25	favorite
24	today
24	socks
24	truck
24	build
24	climb
24	yet
24	balloons
24	phone
24	monster
24	outside
24	almost
24	fun
24	purr
24	something
24	number
23	ice
23	bonk
23	horse
23	inside
23	later
23	froggie
23	didn't
23	lady
23	low
23	had
23	apple
22	light
22	peep
22	thirsty
22	holdup
22	brown
22	music
22	tape
22	tick
22	hat
22	drop
22	woof
22	leg
21	nope
21	yellow
21	night
21	won't
21	bert
21	dada
21	nap
21	tickle
21	eating
21	itch
21	maybe
21	people
21	ho
21	feel
21	looks
21	square
21	as
21	reach
21	check
21	bread
21	great
21	rock
21	use
21	page
20	trees
20	pear
20	love
20	name
20	bit
20	“i'm
20	microphone
20	binkie
20	warm
20	pumpkin
20	may
20	doesn't
20	icky
20	lot
20	kind
20	real
19	toe
19	ark
19	lie
19	quack
19	job
19	yep
19	yucky
19	lion
19	circle
19	ugh
19	tub
19	nana
19	wipe
19	balloon
19	computer
19	flower
19	mail
19	drive
19	than
18	anyway
18	aim
18	happy
18	stay
18	window
18	into
18	kiss
18	hug
18	cute
18	said
18	give
18	last
18	rain
18	thee
18	bib
18	pack
18	bus
18	part
17	already
17	never
17	cereal
17	enough
17	roar
17	bout
17	block
17	break
17	ty
17	most
17	cheeto
17	lou
17	pick
17	eve
17	idea
16	hungry
16	aid
16	likes
16	glasses
16	banana
16	smart
16	lid
16	santa
16	arm
16	snowman
16	getting
16	peter
16	dat
16	came
16	barking
16	what's
16	things
16	needs
16	lean
16	daddy
16	bing
15	sun
15	neat
15	keys
15	body
15	rip
15	guess
15	after
15	silly
15	apart
15	stir
15	press
15	miss
15	chickie
15	uhuh
15	hide
15	refrigerator
15	eyes
15	egg
15	turtle
15	tar
15	show
15	either
15	monkey
14	money
14	adam
14	grab
14	frog
14	called
14	wheat
14	dinosaur
14	knock
14	next
14	wind
14	bubbles
14	sweetheart
14	stick
14	crawl
14	oatmeal
14	black
14	roo
13	listen
13	uppie
13	gimme
13	gee
13	diapie
13	minute
13	belly
13	soon
13	color
13	anything
13	buddy
13	pet
13	happen
13	bowl
13	aren't
13	many
13	slide
13	home
13	far
13	dear
13	being
13	fit
13	tree
13	he's
13	whoopsie
13	icy
13	fast
13	kitchen
13	lime
13	yum
12	leaf
12	airplane
12	melon
12	eyeore
12	yogurt
12	star
12	lip
12	front
12	butterfly
12	fur
12	rest
12	quite
12	kisses
12	squash
12	been
12	while
12	probably
12	teeth
12	bears
12	must
12	beads
12	cheerios
12	sauce
12	comes
12	made
12	gotta
12	call
11	looking
11	step
11	wish
11	click
11	tippy
11	turkey
11	puzzle
11	inch
11	quick
11	tired
11	feed
11	crying
11	fuzzy
11	burp
11	sleep
11	such
11	ouchie
11	mad
11	giraffe
11	koala
11	catch
11	eeyore
11	dump
11	crayons
11	chick
11	i'd
11	twist
11	bad
11	carrot
11	goodbye
11	both
10	letter
10	which
10	t
10	alone
10	birdie
10	few
10	tissue
10	pants
10	shoes
10	bow
10	until
10	num
10	s
10	snot
10	excited
10	grandma
10	somebody
10	rinse
10	mirror
10	sky
10	tiger
10	sweet
10	downstairs
10	alrightie
10	sing
10	fruit
10	cinderella
10	white
10	nine
10	barn
9	odd
9	meat
9	told
9	finish
9	dye
9	cool
9	age
9	different
9	towel
9	pie
9	tuck
9	sheep
9	ouch
9	dance
9	kanga
9	dinner
9	sigh
9	spill
9	stairs
9	touch
9	lego
9	squirrel
9	sitting
9	scratchy
9	saw
9	pup
9	birthday
9	ahead
9	sand
9	christmas
9	ale
9	everything
9	lap
9	squish
9	lamb
9	raisin
9	candle
9	actually
9	achoo
9	timmy
9	pee
8	only
8	policeman
8	hush
8	knees
8	ago
8	tummy
8	moose
8	fix
8	tear
8	stinker
8	bed
8	pinnochio
8	jasmine
8	alligator
8	lamp
8	flew
8	sleepy
8	neighborhood
8	cough
8	saying
8	stink
8	bottom
8	board
8	case
8	full
8	story
8	fits
8	words
8	blue
8	jack
8	cook
