Freq	Type
5646	you
2098	oh
1508	me
1444	are
1382	no
1317	and
1206	it
1174	up
1138	do
1122	go
1107	ma
1103	air
1076	here
990	we
986	that
971	see
923	is
900	say
895	yeah
886	on
853	m
845	your
837	to
817	huh
813	i
809	ew
799	all
735	in
622	ease
602	what
573	dough
568	the
565	ann
516	k
515	this
470	rye
453	for
452	ty
448	have
408	it's
388	back
387	my
355	or
343	with
339	l
332	like
330	oop
328	good
321	nah
318	lay
316	now
308	by
296	yeh
290	way
288	mom
287	lee
286	me's
276	pee
275	gonna
275	can
270	read
267	a
262	hi
254	i'm
247	look
242	there
240	some
238	they
236	t
236	how
231	there's
227	down
227	of
227	one
226	ink
225	ray
222	play
219	more
215	over
208	ago
203	own
195	take
189	book
177	did
174	them
173	off
173	old
173	get
172	if
171	want
170	mouth
164	be
163	okay
162	boy
161	at
160	here's
160	i'd
157	so
154	come
151	it'll
145	wanna
145	too
144	tim
142	mama
141	purr
141	push
141	moo
140	where
139	can't
137	nose
136	ubb's
135	hand
135	d
134	stir
132	make
131	wash
130	little
128	moosh
126	may
120	lie
120	does
120	ring
119	why
119	eat
118	baby
117	dog
117	well
115	done
115	low
115	try
113	cat
112	row
112	need
110	let
110	her
109	out
107	tin
104	op
101	his
99	yay
93	day
92	toy
91	arm
89	other
89	love
89	tell
88	were
88	him
86	march
86	time
82	hey
76	those
72	goes
71	man
71	toes
70	big
70	roll
69	cup
68	we'll
67	not
66	was
65	use
65	knee
64	leg
64	tab
62	age
62	who
60	fall
60	n
59	tongue
58	better
58	thing
57	watch
56	uhoh
56	round
56	please
56	room
55	away
55	nope
54	da
54	close
54	then
53	yummy
53	moomoo
52	still
51	beak
49	he
48	s
48	under
48	leap
47	cake
47	eats
47	knock
46	stuff
46	much
45	ball
45	car
45	ho
44	sit
44	fur
44	pig
44	peep
43	got
43	bear
42	wow
42	yes
42	lunch
41	end
41	will
41	throw
40	itty
40	wrong
39	books
39	has
37	side
37	saw
36	mow
36	hair
36	eating
36	meow
35	head
35	inch
35	help
35	knees
35	hat
35	thank
34	“i'll
34	nap
