Freq	Type
3464	you
1579	oh
1478	okay
1460	yeah
1122	here
1026	no
788	mommy
746	i
722	little
721	henry
712	and
699	baby
589	uhoh
573	go
560	that
535	what
529	gonna
516	look
499	it
492	kitty
459	see
432	one
422	that's
403	sweetie
379	the
373	wanna
352	there
348	maggie
341	huh
322	now
320	say
316	doing
304	up
300	it's
297	we
277	this
272	xavier
270	girl
265	too
265	hi
253	book
250	gotta
246	water
245	me
240	going
238	morgan
238	mommy's
232	ball
219	alright
213	good
205	ready
204	don't
201	a
195	let's
194	pretty
191	yes
184	bunny
181	down
180	again
171	do
170	honey
170	very
170	back
164	moo
161	oops
160	on
158	alex
157	way
154	lemme
152	out
152	peekaboo
151	boy
148	yummy
147	nose
147	yellow
146	stop
141	hello
139	hey
135	tickle
133	really
129	pooh
128	pie
126	for
125	morgie
125	daddy
124	getting
124	eat
123	other
121	off
118	minute
116	well
114	doggie
113	piggy
112	whoa
111	in
110	head
109	byebye
109	more
107	cookie
106	silly
105	mouth
105	i'm
104	mandy
102	he
102	mama
101	car
101	something
101	cake
100	icy
99	funny
99	patty
98	bouncie
98	three
97	apple
97	cat
96	hair
95	bottle
95	any
95	diaper
94	toy
92	boom
92	them
91	right
91	pee
91	juice
90	better
89	day
87	want
87	people
87	elmo
85	babies
85	bear
78	stuff
78	come
77	my
77	wow
75	is
75	bed
75	our
75	cow
73	m
73	outside
73	but
72	box
72	milk
72	banana
71	mkay
71	dog
70	over
70	mister
70	tired
69	thing
68	teddy
67	yay
67	matter
67	around
67	door
66	basket
66	happy
66	sleepy
66	allen
66	hand
65	circle
65	whoops
65	kiss
64	gimme
63	number
63	please
63	house
63	mickey
62	dirty
62	ya
62	hands
62	him
62	cup
62	spoon
61	vas
61	window
59	fun
59	flowers
58	time
58	page
58	looking
58	hot
58	face
57	where
57	sweetheart
56	horsie
56	dada
56	feet
56	maybe
55	there's
55	orange
55	sleep
55	careful
55	watch
54	fuzzy
54	microphone
54	nice
54	all
54	read
54	mirror
53	so
53	your
53	five
53	bread
53	floor
53	blankie
52	finger
51	bite
51	another
51	foot
51	tigger
50	oopsie
50	teeth
50	just
50	upstairs
50	food
50	chair
49	sorry
49	balloon
49	seven
49	play
48	tasty
48	open
48	toys
48	green
48	belly
48	saying
48	story
48	because
47	what's
47	today
47	brisco
47	shirt
46	big
46	phone
45	bird
45	cold
44	money
44	cheese
44	kinda
44	being
44	they
44	bit
44	daddy's
44	did
43	walk
43	flower
43	stinky
43	later
43	meow
42	lee
42	town
41	wonderful
41	only
41	duck
41	tree
40	w
40	six
40	though
40	bath
40	rabbit
40	pot
39	room
39	bout
39	thirsty
39	shoe
39	blue
39	puppy
38	baba
38	eating
38	dakota
38	sauce
38	night
38	noise
37	uhhuh
37	jesus
37	button
37	ear
37	playing
37	books
37	second
37	mess
36	wait
36	be
36	nap
36	colors
36	downstairs
36	shoes
36	diapie
36	hat
35	even
35	hungry
35	ring
35	light
34	pants
34	paul
34	knee
34	poopie
34	monster
33	picture
33	coffee
33	chicken
33	square
33	man
33	somebody
33	nana
33	away
33	work
33	stairs
32	block
32	done
32	woody
32	some
32	cute
32	side
32	then
32	ernie
32	dollie
32	like
32	peter
32	everything
32	mother
32	her
31	said
31	game
31	mean
31	almost
31	drink
31	toes
30	cool
30	first
30	morgan's
30	fall
30	coming
30	horse
30	yourself
30	song
30	yours
29	home
29	goes
29	elephant
29	couch
29	twenty
29	never
29	things
29	these
29	yet
28	scratchy
28	already
28	clothes
28	eyes
28	under
28	about
28	neigh
28	color
28	paper
28	ew
28	barn
28	fussing
27	clean
27	purple
27	rattle
27	those
27	swing
27	bubbles
27	turn
27	nothing
27	making
27	duckie
27	bag
27	binkie
27	tummy
26	cracker
26	after
26	holdup
26	bad
26	think
26	sammy
26	sock
26	blocks
26	slide
26	soft
26	butter
25	finish
25	heavy
25	before
25	scoop
25	understand
25	wet
25	try
25	walking
25	move
25	triangle
25	cheery
25	whole
25	nine
25	breakfast
25	lion
24	top
24	gentle
24	sun
24	sure
24	stink
24	pears
24	either
24	dear
24	help
24	puzzle
24	else
23	got
23	love
23	us
23	kisses
23	nummy
23	clock
23	vasie
23	have
23	favorite
23	are
23	shut
23	not
23	body
23	goodbye
23	drinkie
23	peaches
23	truck
23	whoopsie
23	table
23	long
23	bus
23	bib
22	quiet
22	put
22	piglet
22	can
22	bowl
22	girlie
22	chewing
22	where's
22	goodness
22	hug
21	sitting
21	bucket
21	snap
21	binkies
21	clap
21	crazy
21	rainbow
21	sweet
21	birdie
21	finished
21	here's
21	meet
21	pan
21	morgie's
20	swingie
20	ten
20	boo
20	balooga
20	easter
20	hurt
20	toe
20	mom
20	rock
20	singing
20	morning
20	mouse
20	birthday
20	many
19	rain
19	sing
19	airplane
19	cannot
19	name
19	into
19	inside
19	sleeping
19	baa
19	fish
19	d
19	falling
19	nasty
19	socks
18	uncle
18	taking
18	how
18	squash
18	says
18	problem
18	balloons
18	ouch
18	chickie
18	crayon
18	putting
18	nope
18	monkey
18	great
18	babe
18	remember
18	walkie
18	wonder
18	turtle
18	bumpy
18	alrightie
18	throwing
17	blowing
17	will
17	find
17	cookies
17	children
17	early
17	cheeto
17	tiny
17	mine
17	barney
17	fingers
17	actually
17	daisy
17	neat
17	buzz
17	purr
17	mandy's
17	world
17	egg
17	mad
17	eight
17	hiding
17	fell
17	alone
17	pear
17	doll
17	drawer
17	pudding
16	goldfish
16	part
16	smart
16	leg
16	barbie
16	sealie
16	fly
16	hard
16	softly
16	gorilla
16	crayons
16	why
16	rooster
16	gate
16	towel
16	glasses
16	maggie's
