Freq	Type
2052	oh
1288	ah
1051	okay
996	and
979	yeah
961	a
938	ew
912	i
903	all
891	here
879	you
839	are
804	what
787	your
736	aw
701	up
657	that
599	right
594	let's
582	the
577	go
554	no
554	we
549	that's
548	l
545	me
540	for
523	out
521	on
519	more
500	it
499	or
497	i'm
492	huh
477	see
465	good
464	it's
425	can
411	down
411	baby
400	one
373	mommy
363	this
351	yes
343	rye
340	look
329	there
326	be
321	morgan
310	at
309	what's
307	dillon
295	how
288	way
286	just
276	hand
264	we'll
262	to
255	back
255	boom
251	eddie
246	i'd
242	of
236	where
233	off
226	come
225	don't
223	ball
218	hi
215	girl
211	is
209	little
204	purr
204	let
202	ease
199	my
193	get
187	some
187	big
185	i'll
184	icy
182	in
180	d
179	mandy
178	lee
176	hey
175	own
171	who
165	like
162	thing
161	gee
159	he
159	head
156	shoe
151	over
149	have
146	ice
144	air
142	tickle
140	m
137	play
134	say
133	well
130	why
130	t
129	bear
129	by
121	he's
115	think
113	chicken
112	our
112	hair
111	mommy's
107	juice
104	mama
102	ann
101	bet
100	did
96	eight
95	feet
95	oops
92	feel
91	pee
90	his
89	peekaboo
88	sweetie
88	bite
88	but
88	kitty
87	eat
86	do
85	shirt
85	pig
85	three
85	will
83	aim
83	hell
82	sit
79	chair
79	hold
78	should
77	old
77	there's
76	boo
75	ho
74	sweet
73	when
73	gonna
71	put
71	clean
71	them
70	bean
69	very
69	s
68	any
68	ants
66	oop
66	yellow
65	pull
64	honey
64	cup
63	nose
63	going
63	hot
62	fun
62	she
61	k
60	chew
60	n
60	please
59	white
57	here's
53	bit
53	still
52	end
52	hat
52	again
51	bum
51	cheese
51	close
50	green
50	ha
50	goes
49	pretty
49	low
49	done
49	got
48	pit
48	man
48	find
47	really
47	wet
47	want
47	oink
45	then
45	cheery
44	whole
44	first
44	use
42	leap
42	fur
41	silly
41	funny
39	dear
39	you'll
38	pick
37	looks
37	can't
37	went
36	getting
36	while
36	fly
36	peas
36	wait
35	jeez
35	gotta
34	bed
34	lemme
33	bless
33	sheep
32	belly
32	mean
32	ernie
32	doing
31	ring
31	cat
31	beak
30	yeh
29	tweet
29	people
29	thirsty
29	cake
29	fall
29	late
29	you'd
29	mom
29	fingers
28	eating
28	bunny
28	where's
28	us
28	wore
27	show
27	mandy's
27	piece
26	able
26	six
26	wanna
26	hours
25	dum
25	ear
25	real
25	she's
25	coming
24	might
24	ups
24	mine
24	bake
24	weak
23	bring
22	lay
22	chin
21	ride
21	aunt
21	guess
21	hoot
20	onie
20	been
20	few
20	babe
20	mall
20	wants
19	meat
19	babies
19	lettuce
19	fit
18	wind
18	pink
18	fine
17	looking
17	fix
17	need
16	animal
