Freq	Type
9709	you
4746	the
4582	a
3972	oh
2785	to
2692	it
2602	i
2487	that
2406	are
2337	go
2315	your
2081	no
2005	me
1981	here
1963	and
1877	we
1867	what
1820	be
1737	on
1724	see
1658	at
1628	this
1623	do
1604	is
1568	k
1396	t
1370	in
1370	ma
1309	there
1306	all
1299	come
1298	get
1261	d
1258	yeah
1151	don't
1145	l
1131	more
1120	up
1110	one
1071	can
1049	that's
1037	good
994	look
989	for
966	bay
892	of
888	it's
877	let's
860	put
855	have
846	my
832	like
832	say
821	right
816	out
783	lee
748	some
741	want
723	pee
717	down
711	with
710	got
697	not
692	knee
628	man
607	where
594	huh
589	so
588	too
582	just
559	play
554	i'm
554	now
501	hi
495	did
479	yes
470	big
467	what's
459	girl
459	he
451	ball
445	back
443	where's
432	way
427	off
424	take
421	key
403	they
395	them
376	how
375	there's
371	low
357	try
346	think
346	hey
333	eat
333	boy
318	uhoh
306	by
305	we'll
296	let
293	me's
292	day
290	was
286	can't
285	purr
285	gee
275	him
273	side
267	da
266	but
263	these
258	boom
255	sweet
253	he's
248	bout
247	need
246	dye
245	if
242	book
239	well
231	here's
228	give
228	why
227	she
222	head
220	bah”
219	boo
216	those
215	time
213	thing
213	turn
212	m
206	who
202	her
201	hands
198	nose
197	s
195	nice
192	read
191	sit
188	thank
186	night
186	stop
181	bite
172	hold
172	i'll
171	stuff
171	done
169	his
167	when
165	cat
165	love
164	make
160	heart
159	then
158	will
158	may
158	pooh
158	stir
156	stairs
155	does
154	clean
153	bear
151	wash
150	hair
149	three
148	tell
148	feet
145	new
145	wait
142	hand
141	teeth
140	still
139	didn't
137	watch
136	cake
135	phone
135	cup
134	or
133	sir
130	ya
130	goes
130	mouth
129	door
128	has
128	find
128	green
126	blue
126	juice
125	shoes
124	ty
120	self
119	drink
119	clap
117	fish
117	yeh
117	throw
116	lay
116	were
114	whoa
114	sing
114	milk
113	had
113	foot
112	room
112	walk
112	kiss
111	moo
111	would
110	fur
110	else
109	should
109	bird
106	yum
106	feel
106	says
105	from
105	hot
105	pull
104	doesn't
104	floor
104	bit
103	keep
102	bed
102	toe
102	isn't
101	shirt
101	please
100	care
100	comes
100	chair
100	much
98	as
98	chew
97	car
95	pie
95	oops
93	our
93	stand
93	pick
93	most
91	food
90	bo
90	who's
89	face
89	could
88	house
87	fun
86	through
85	bath
85	aw
84	la
84	help
83	clothes
81	toy
81	move
81	long
80	roll
80	cold
79	own
79	cheese
79	five
79	dog
78	toes
77	shoe
76	sun
76	wow
76	gone
76	push
75	hit
75	went
75	work
73	cow
73	leg
73	spoon
72	things
72	pants
72	mow
71	pot
70	bees
70	brown
69	sleep
69	dough
69	which
69	vas
68	close
68	hang
68	whole
68	v
68	whoops
68	hat
68	she's
68	ray
68	brush
67	said
67	dear
67	home
67	ah
67	leave
66	show
66	such
66	tree
65	bring
65	wrong
65	mess
64	name
64	hung
64	guess
64	stay
64	aren't
64	hurt
64	page
64	sock
64	while
63	white
63	snap
63	wet
62	dub
62	fall
61	toys
61	yay
61	first
60	won't
59	light
59	hard
59	change
59	sauce
57	god
56	wants
56	you've
55	dry
55	ear
55	oink
55	must
55	mean
55	quack
54	lot
54	eight
54	yet
53	bag
53	lunch
53	yuck
53	square
53	looks
53	ew
53	run
53	jeez
52	ann
52	though
51	us
51	peas
51	rain
51	real
51	stick
50	part
50	next
49	grow
49	bad
49	pay
49	box
49	row
49	n
49	piece
48	arm
48	fast
47	socks
47	bean
47	kind
46	books
46	duck
46	star
46	touch
45	old
45	talk
45	game
45	might
45	end
45	six
45	sure
45	bus
45	been
44	fell
44	cute
44	black
44	song
43	hug
43	booboo
43	sheep
43	f
42	you'll
42	sigh
42	made
42	left
42	taste
42	spy
42	top
41	bounce
41	wipe
41	bowl
41	found
40	num
40	smell
40	ten
40	eyes
40	king
40	told
39	fly
39	pear
39	pan
39	use
39	pink
38	cry
38	wide
38	drum
38	thought
38	saw
38	jump
38	where'd
38	peg
38	chips
38	mom
38	ways
38	shut
37	air
37	x
37	great
37	hop
36	sees
36	win
36	job
36	am
35	keys
35	faye
35	call
35	nine
35	cut
35	pears
35	yep
35	balls
35	lie
35	bless
35	wasn't
34	ain't
34	crawl
34	bar
34	start
34	lid
33	times
33	likes
33	fix
33	pop
33	fit
33	quite
33	jay
33	came
33	bib
33	dum
32	beans
32	neigh
32	hope
32	gold
32	horse
32	ring
32	deep
31	bang
31	reach
31	bread
31	far
31	kick
31	soft
31	slow
31	truck
31	washed
31	grass
31	full
30	swing
30	lou
30	stink
30	babe
30	nap
30	ouch
30	than
29	doll
29	scoop
29	bum
29	tweet
29	trees
29	blow
29	cool
28	clock
28	stuck
28	warm
28	mew
28	dropped
28	catch
28	nut
28	mine
28	poor
28	rocks
28	egg
27	last
27	noise
27	frog
27	rest
27	yours
27	loons
27	check
27	both
27	tray
27	swish
27	sound
26	place
26	leaf
26	tough
26	rye
26	true
26	mad
26	friend
26	fine
25	took
25	school
25	bump
25	cough
25	rid
25	gave
25	feed
25	loud
25	nope
25	haven't
24	heard
24	abcs
24	wind
24	climb
24	sick
24	squash
24	set
24	wall
23	chin
23	abc
23	tongue
23	leaves
23	half
23	birth
23	we've
23	rice
23	chill
23	trash
23	loves
23	learn
23	lots
22	cross
22	owl
22	best
22	moomoo
22	fruit
22	miss
22	knees
22	town
22	birds
22	straw
21	block
21	bridge
21	mark
21	tail
21	dressed
21	roo
21	few
21	dump
21	shake
21	pool
21	shapes
21	wish
21	snack
21	wave
20	card
20	ground
20	calm
20	needs
