Freq	Type
10252	you
4764	a
4597	the
3837	oh
2865	to
2705	it
2568	are
2493	that
2365	i
2324	me
2299	no
2153	and
2121	go
2006	your
1901	t
1896	here
1847	be
1664	what
1627	do
1573	see
1569	on
1564	at
1528	ma
1506	we
1477	in
1450	this
1392	yeah
1390	that's
1379	there
1343	is
1332	k
1232	get
1199	don't
1154	can
1105	all
1100	up
1055	more
1054	d
1051	look
999	l
990	come
984	one
955	bay
954	have
952	for
948	hen
941	knee
878	put
877	like
876	good
858	let's
822	lee
795	say
788	of
783	it's
782	not
781	my
777	want
776	pee
737	with
720	down
700	right
678	too
653	out
618	now
601	just
595	so
593	ew
591	i'm
584	where
584	key
564	some
560	girl
559	got
531	he
526	hi
525	big
513	play
484	back
445	man
442	huh
426	did
420	what's
391	them
386	by
375	yes
373	book
364	they
360	low
359	way
358	how
358	boy
354	read
349	can't
346	hey
339	but
329	me's
326	was
323	day
321	take
320	ball
317	off
310	where's
310	she
308	purr
304	eat
299	gee
297	feet
291	try
281	there's
275	stop
275	well
269	why
263	side
259	think
259	bah”
254	bout
248	pooh
247	stuff
243	her
233	dye
231	night
229	stir
229	these
228	his
228	if
226	time
224	him
224	sweet
223	moo
220	thing
217	da
216	sit
212	i'll
208	here's
208	let
206	boom
205	need
200	nose
194	toy
194	nice
190	those
189	head
188	give
185	thank
184	cat
183	oink
175	yeh
174	turn
172	we'll
170	make
169	then
169	will
166	foot
165	or
164	oops
163	still
160	hold
159	who
159	when
158	mouth
157	green
155	hair
151	hands
151	blue
149	done
149	love
146	stand
146	may
144	pie
142	ty
141	has
141	s
140	boo
139	bed
138	throw
135	new
133	bite
133	lay
133	m
130	leave
130	cake
127	bear
127	sir
126	three
125	clean
125	goes
125	from
125	self
125	he's
125	could
124	stairs
124	watch
123	were
123	hat
121	sing
120	car
120	isn't
118	toys
118	hand
116	wait
116	shirt
115	bus
113	doesn't
112	move
112	find
112	room
111	bird
109	didn't
109	wash
108	brown
108	fun
108	phone
108	does
108	clap
107	mow
107	shoes
106	milk
106	aw
104	bath
104	pick
104	own
102	had
102	cow
101	bring
100	said
99	sure
98	walk
97	drink
97	should
96	books
96	keep
95	bees
94	would
94	help
93	juice
93	care
93	dub
93	went
93	keys
93	yum
93	long
92	cup
91	fur
91	door
91	quack
91	wrong
90	left
90	dog
89	sleep
89	whole
89	wow
89	pants
89	house
88	tell
87	la
86	bit
86	food
86	most
85	work
85	kiss
85	ya
84	first
84	much
83	ray
82	mess
82	else
81	chair
81	spoon
81	as
80	such
80	please
79	heart
79	toe
79	god
79	old
78	whoops
78	yay
78	through
78	says
78	hot
77	face
77	she's
77	fall
76	sound
76	dough
76	box
75	stay
75	hurt
74	light
73	feel
73	v
72	fat
72	dry
72	pay
71	hard
71	roll
70	bad
70	mean
70	lot
70	chew
70	won't
70	clothes
69	teeth
69	pop
69	pull
69	pot
69	vas
66	cute
65	home
65	floor
65	bread
65	five
64	wants
64	ear
64	yet
62	job
62	tree
62	which
62	sun
62	cold
61	white
60	comes
60	you'll
60	page
60	ouchie
59	great
59	bing
59	whoa
59	who's
58	snap
58	sigh
57	horse
57	run
57	show
57	eight
57	told
56	talk
56	lie
56	gone
55	noise
55	been
55	fell
55	knock
55	ring
55	eggs
54	ah
54	found
54	black
54	nap
54	bar
54	oop
53	aren't
53	faye
53	hug
53	cool
53	jeez
52	ann
52	guess
52	song
51	rain
51	swing
51	made
51	shoe
51	while
50	socks
50	eyes
49	fit
49	us
49	duck
49	sees
48	fly
48	barn
48	taste
47	sock
47	ways
47	real
47	toes
46	name
46	must
46	next
46	win
45	pen
45	top
45	hung
45	friend
45	bag
45	sauce
45	things
44	buzz
44	fish
44	though
44	shut
44	pig
43	smell
43	start
43	dear
43	block
43	kind
43	press
42	you've
42	row
42	cheese
42	town
42	birth
42	square
42	round
41	push
41	wipe
41	neigh
41	pear
41	fast
40	num
40	bo
40	f
40	grow
40	soft
40	pink
39	loves
39	swish
39	mom
39	took
39	clink
39	touch
39	star
39	king
39	lunch
39	last
39	six
38	likes
38	lots
38	couch
37	than
37	reach
37	looks
37	gave
37	slow
37	ten
37	wet
36	hit
36	cry
36	game
36	bib
36	makes
35	blocks
35	end
35	n
35	lou
35	came
34	bounce
34	change
34	blow
34	tall
34	dropped
34	leg
34	warm
33	pet
33	climb
33	egg
32	nope
32	am
32	call
32	pears
32	glad
32	sick
32	tooth
31	crawl
31	wide
31	hop
31	rye
31	smart
31	part
31	fix
31	pack
31	ain't
30	wasn't
30	saw
30	loons
30	jay
30	boat
30	bum
30	days
30	beep
30	stink
30	roo
30	use
29	set
29	x
29	tail
29	lid
29	close
29	caw
29	field
28	year
28	yours
28	loud
28	chill
28	grass
28	thought
27	full
27	quit
27	tub
27	peas
27	nut
27	piece
27	wouldn't
27	small
27	shake
27	hope
26	deep
26	fine
26	neat
26	catch
26	squash
26	wave
26	check
26	dum
26	knees
26	i'd
26	calm
26	scoop
26	used
25	brush
25	bless
25	learn
25	miss
25	corn
25	clock
25	where'd
25	nine
25	mew
25	hang
25	rest
25	sheep
25	friends
25	men
24	build
24	snow
24	praise
24	abc
24	balls
24	might
24	bowl
24	ran
24	mad
24	haven't
23	seat
23	wake
23	best
23	fruit
23	beans
23	ice
23	stuck
23	poor
23	mouse
22	doll
22	pan
22	hide
22	plane
22	whoop
22	mine
22	both
22	gold
22	arm
22	moon
22	card
22	needs
21	dark
21	drop
21	abcs
21	cream
21	place
21	heard
21	coat
21	lord
21	times
21	soon
20	cows
20	jump
20	wish
20	few
20	looked
20	drum
20	truck
20	course
20	cluck
20	ones
20	bone
20	since
20	base
20	strong
20	booboo
20	cock
20	wall
20	pile
19	called
19	mail
19	world
19	bet
19	rice
19	steps
19	beat
19	wheels
19	guy
19	slide
19	meat
19	feed
19	ha
19	dan
19	sad
19	soap
19	far
18	sounds
18	sore
18	gate
18	splat
18	bang
18	points
18	goal
18	share
18	shapes
18	quick
18	ride
18	clop
18	rings
17	suit
17	comb
17	played
17	shape
17	bow
17	sent
17	front
17	sky
17	pour
17	splash
17	once
17	blah
17	twelve
17	drawer
17	ears
17	shouldn't
17	same
17	click
17	spit
17	babe
16	tear
16	washed
16	dat
16	kids
16	short
16	air
16	pow
16	quite
16	wing
16	purse
16	fan
16	half
16	ouch
16	lawn
16	step
16	point
16	tastes
16	load
16	years
16	ho
16	cut
16	sweep
16	mark
16	bert
16	fuss
16	bridge
15	stick
15	smile
15	gets
15	ease
15	least
15	joy
15	poop
15	lap
15	nah
15	we've
15	max
15	farm
15	sat
15	“i'm
15	babes
15	i've
15	legs
15	frog
14	trees
14	joe
14	sale
14	flow
14	act
14	stack
14	ask
14	snack
14	cross
14	mix
14	weak
14	mop
14	rock
14	young
14	caught
14	toot
14	works
14	birds
14	hell
14	lost
14	street
14	life
13	fits
13	eve
13	owl
13	seem
13	soup
13	grab
13	lean
13	tight
13	dressed
13	nor
13	broom
13	he'll
13	tape
13	snort
12	mice
12	lose
12	late
12	kick
12	wolf
12	proud
12	true
12	bears
12	bump
12	tick
12	bake
12	wipes
12	trash
12	crunch
12	dock
12	shy
12	fold
12	lamb
12	gus
12	rocks
12	mom's
12	mags
12	film
12	pond
12	pool
11	carl
11	chase
11	aid
11	plant
11	changed
11	whale
11	cloth
11	sweat
11	girls
11	asked
11	how's
11	board
11	shirts
11	zip
11	strange
11	line
11	size
11	barked
11	dump
11	dance
11	laugh
11	trick
11	none
11	mag
11	each
11	fight
11	knick
11	knocked
11	yep
11	thanks
11	straight
10	rough
10	cough
10	arms
10	layed
10	shine
10	doors
10	pump
10	hops
10	bonk
10	thumb
10	born
10	joke
10	free
10	spy
10	neck
10	aunt
10	moose
10	munch
10	wild
10	jack
10	ding
10	break
10	snaps
10	you'd
10	hate
10	plate
10	bags
10	bleach
10	spin
10	count
9	chin
9	fresh
9	cars
9	bong
9	they'll
9	cakes
9	road
9	feels
9	ground
9	stars
9	spoons
9	scared
9	flat
9	couldn't
9	fry
9	wheat
9	swim
9	rip
9	news
9	bray
9	clown
9	leaves
9	flew
9	lit
9	lord's
9	trip
9	train
9	jumped
9	spilled
9	means
9	rid
9	crib
9	cheep
9	drops
9	zoo
9	seal
9	tray
9	tock
9	takes
9	paw
9	crawls
9	dogs
9	stood
9	cord
9	pat
9	fill
9	bought
8	words
8	woke
8	bones
8	hurts
8	sense
8	bunch
8	crow
8	struck
8	wind
8	ahhah
8	locks
8	coop
8	stuffed
8	yawn
8	weren't
8	weird
8	hush
8	al
8	less
8	brought
8	store
8	cleaned
8	chime
8	she'll
8	oats
8	net
8	spray
8	lived
8	race
8	strap
8	turned
8	fake
8	rude
8	blows
8	stall
7	moved
7	loved
7	squeak
7	songs
7	pant
7	horn
7	rinse
7	glass
7	gum
7	screen
7	leaf
7	sort
7	that'll
7	picked
7	crash
7	woof
7	tac
7	drive
7	shoot
7	tore
7	gifts
7	grouch
7	scare
7	spud
7	hood
7	seems
7	closed
7	shout
7	kinds
7	tried
7	hum
7	loose
7	god's
7	main
7	grease
7	bop
7	wreck
7	fourth
7	tongue
7	june
7	drank
7	plants
7	loads
7	wrap
7	bill
7	mam
6	seats
6	speak
6	march
6	bat
6	seen
6	jar
6	lift
6	cook
6	past
6	snake
6	near
6	drain
6	wrote
6	tweet
6	bank
6	hut
6	dad
6	treat
6	choose
6	school
6	save
6	sweets
6	fed
6	tom
6	rose
6	meal
6	nas
6	smack
6	grams
6	dream
6	beast
6	vane
6	crap
6	eats
6	straw
6	test
6	spout
6	pigs
6	hall
6	sip
6	squeal
6	pro
6	spill
6	sam
6	rush
6	hill
6	gas
6	plays
6	mind
6	track
6	shades
6	bug
6	breathe
6	belt
6	pats
6	throat
6	squealed
6	thee
6	helps
6	rat
6	lip
6	hens
6	geese
6	pooh's
6	edge
5	prize
5	ham
5	tank
5	puff
5	boil
5	eyore
5	toast
5	tough
5	drool
5	waste
5	pose
5	beef
5	boiled
5	broke
5	tails
5	dead
5	dish
5	spot
5	ink
5	lids
