Freq	Type
4685	you
2518	oh
1551	a
1540	the
1355	i
1340	no
1327	here
1222	what
1203	yeah
1192	it
1114	that
1053	go
948	are
948	me
935	to
882	and
826	we
811	k
806	see
789	there
784	be
774	your
766	on
717	this
691	come
687	look
654	is
650	okay
647	t
645	do
604	up
556	that's
555	one
549	ma
543	good
540	all
524	d
484	can
479	let's
464	more
461	don't
460	it's
458	at
455	get
451	in
438	l
432	huh
410	yes
404	say
401	for
390	hi
379	right
371	down
369	my
352	out
341	i'm
339	put
337	ew
333	have
331	pee
330	where
329	now
318	bay
316	girl
311	want
309	hey
308	of
298	lee
296	not
287	knee
283	like
274	too
273	got
270	uhoh
269	so
269	what's
266	man
253	just
250	with
248	did
246	some
244	ball
233	boy
231	baby
230	where's
226	play
216	back
203	boom
197	there's
196	mommy
195	stop
195	off
191	they
190	he
186	low
181	gonna
181	way
180	key
179	big
178	how
172	little
172	well
169	take
163	but
160	eat
158	day
149	try
146	we'll
146	them
142	he's
135	book
134	let
133	why
130	oops
129	gee
126	side
125	m
124	purr
124	maggie
122	da
122	sweetie
121	xavier
121	here's
120	she
120	nose
119	alright
119	sweet
119	pooh
119	think
118	thank
117	dillon
117	him
116	boo
116	by
114	was
112	wanna
111	can't
107	ready
107	hair
106	who
106	time
105	stuff
104	read
104	three
104	morgan
103	hands
103	wait
102	done
101	bah”
100	mouth
99	doing
97	these
97	thing
96	kitty
95	bout
93	cake
93	head
93	if
93	hello
92	watch
92	sit
92	bite
91	cat
91	i'll
90	turn
89	teeth
88	whoa
88	nice
88	me's
86	bear
86	those
85	hold
85	heart
85	whoops
83	pie
83	juice
83	going
83	give
80	mandy
78	hand
77	love
77	need
77	water
76	night
76	wow
76	moo
75	then
74	may
72	icy
71	make
71	cup
70	over
70	gotta
69	her
69	stairs
68	hot
68	will
68	clean
67	milk
67	tell
67	please
67	dye
66	ya
66	room
66	again
65	his
65	mama
65	when
65	clap
65	green
64	toy
64	stir
63	yum
63	does
63	self
62	phone
62	daddy
61	bed
60	brooklyn
60	stand
60	door
60	sir
60	mommy's
60	kiss
60	lemme
59	feet
59	bird
59	five
58	blue
57	open
56	vas
56	goes
56	about
55	leave
55	foot
54	find
54	who's
53	didn't
53	s
52	car
51	floor
51	were
51	new
51	yeh
51	still
51	sweetheart
50	yay
50	fun
50	toe
50	bit
50	away
50	move
50	or
49	wash
49	sing
48	drink
48	cold
48	has
48	would
48	should
48	keep
47	chair
47	throw
47	spoon
46	food
46	isn't
46	face
45	much
45	pull
45	shoes
45	shirt
45	walk
45	god
44	fish
44	close
44	bath
44	ty
44	cheese
44	else
43	ear
43	very
43	hat
42	because
42	dog
42	house
42	shoe
42	outside
41	said
41	getting
41	says
41	she's
