Freq	Type
4645	you
2454	oh
1587	the
1461	a
1374	no
1335	i
1324	yeah
1282	what
1276	here
1237	it
1106	that
1007	go
953	me
931	to
853	are
851	and
829	be
771	on
766	k
764	see
757	we
736	come
733	there
730	your
713	huh
692	this
669	is
644	up
640	ma
627	look
620	do
601	okay
581	one
567	that's
564	t
561	good
526	d
521	all
494	get
491	don't
485	in
472	at
469	it's
458	can
447	more
447	let's
446	l
402	right
401	yes
389	for
379	say
353	out
350	where
348	down
347	hey
346	now
344	bay
343	hi
342	my
336	pee
335	want
327	lee
326	put
315	ty
312	i'm
312	too
297	not
282	ew
278	ball
269	where's
269	what's
268	with
264	got
264	like
263	some
261	uhoh
255	man
250	have
246	knee
244	of
239	baby
237	did
236	just
233	way
226	he
220	back
217	boy
215	so
211	boom
210	play
206	girl
196	off
195	there's
193	by
193	they
191	mommy
189	key
185	how
185	gonna
178	eat
178	big
175	m
171	moo
170	little
167	day
165	book
162	stop
157	well
156	low
151	thank
151	take
149	wanna
148	think
146	try
146	why
144	boo
143	let
140	them
136	we'll
131	dillon
130	da
128	alright
127	nose
126	but
125	he's
124	side
122	mama
120	who
120	here's
119	three
119	gee
114	purr
114	can't
108	head
107	yep
105	was
105	morgan
104	him
104	done
100	give
96	hands
94	turn
94	these
94	she
93	doing
92	if
92	kitty
92	time
91	i'll
91	sweet
91	ready
91	hold
90	bout
90	maggie
90	read
89	nice
89	phone
89	bite
88	mandy
88	bear
87	whoa
86	yay
86	wow
86	sweetie
85	watch
85	oops
84	me's
84	thing
83	heart
82	sit
82	love
82	feet
82	wait
81	mouth
80	need
80	teeth
79	hair
78	cat
78	stuff
77	then
77	going
77	hello
76	bah”
75	water
74	fish
74	cake
74	hand
74	when
73	those
72	icy
72	dye
71	again
71	may
70	stir
69	clap
69	s
69	night
68	gotta
68	tell
68	stairs
67	hot
67	moosh
66	juice
66	over
65	his
65	brooklyn
65	cup
64	or
63	please
62	clean
61	door
61	still
60	much
60	vas
60	whoops
60	milk
60	daddy
60	ya
60	open
60	foot
60	throw
59	her
58	car
58	moomoo
58	keep
58	will
57	move
57	pooh
56	blue
56	room
55	rays
55	make
55	drink
54	green
54	kiss
54	does
53	chair
53	didn't
53	mooshas
53	really
52	about
